stype,rt,diff,correct
2,1189.2,2,1
2,1199.2,3,1
2,1288.2,1,0
2,1295.3,3,1
2,1088.2,3,1
2,1367.2,3,1
2,1197.2,3,1
2,1288.2,1,1
2,1148.3,3,1
2,1158.2,1,1
2,1190.2,2,1
2,1397.9,2,1
2,1167.2,3,1
2,1173.3,0,1
2,1148.3,2,1
2,1475.3,2,0
2,1166.2,1,1
2,1261.3,1,1
2,1152.3,0,1
2,1281.3,1,1
2,1201.3,2,1
2,1232.2,2,1
2,1194.2,0,1
2,1161.2,3,1
2,1280.3,2,1
2,1359.2,2,1
2,1247.3,1,1
2,1164.2,2,1
2,1100.2,3,1
2,1278.2,3,1
2,1118.2,1,0
2,1253.2,3,1
2,1284.3,2,0
2,2274.3,2,0
2,1389.2,1,1
2,1293.2,3,1
2,1188.3,1,1
2,1485.3,2,0
2,1286.3,2,0
2,2586.2,3,1
2,2583.3,2,1
2,1562.3,1,1
2,1698.3,1,1
2,2069.2,2,0
2,1879.4,3,1
2,1447.3,2,1
2,1494.3,1,1
2,1560.2,1,0
2,1288.3,3,1
2,1567.3,1,0
2,1406.2,3,0
2,2594.2,1,1
2,2661.3,3,1
2,1567.2,1,0
2,2741.3,1,1
2,1480.2,2,1
2,1865.2,1,1
2,1291.3,3,1
2,1265.2,0,1
2,1249.2,2,1
2,1176.2,1,0
2,1485.2,1,0
2,1877.3,1,1
2,1251.2,2,1
2,1202.2,3,1
2,2584.3,1,0
2,1372.2,2,0
2,1585.2,2,1
2,1478.3,1,1
2,1158.3,0,1
2,1270.3,0,1
2,1666.3,2,0
2,2135.2,1,1
2,1379.2,3,1
2,1541.3,1,1
2,1538.3,3,1
2,1262.2,3,1
2,1353.2,1,0
2,1647.2,1,0
2,1174.2,3,1
2,1188.2,1,0
2,1598.3,1,1
2,1493.2,1,0
2,1196.2,3,1
2,1275.2,3,1
2,1388.2,3,1
2,1173.3,2,1
2,1267.2,2,1
2,1182.2,3,1
2,1162.2,1,1
2,1268.3,3,0
2,1158.2,2,0
2,1247.2,2,1
2,1174.2,1,1
2,1151.2,3,1
2,1178.2,3,1
2,1158.2,2,0
2,1358.2,2,1
2,1261.2,3,1
2,1185.2,1,1
2,1270.2,2,1
2,1248.3,3,1
2,1109.2,0,1
2,1086.2,0,1
2,1349.2,1,0
2,1504.2,3,1
2,1184.1,3,1
2,1564.2,1,0
2,1381.2,3,1
2,1265.2,1,1
2,1482.3,1,1
2,1473.2,1,0
2,1252.2,3,1
2,1259.2,2,1
2,2438.2,3,0
2,1157.2,2,1
2,1262.2,1,0
2,1257.2,3,1
2,1346.3,1,1
2,1271.1,3,1
2,1209.3,3,1
2,1656.2,2,1
2,1259.2,0,1
2,1262.2,1,1
2,1274.2,3,1
2,1467.2,2,0
2,2100.2,2,0
2,1394.7,1,0
2,1291.2,3,1
2,1290.3,3,1
2,1276.3,1,1
2,1407,2,0
2,2894.3,1,1
2,1163.2,3,1
2,1491.2,1,1
2,1361.2,2,0
2,1394.2,2,1
2,1240.2,3,1
2,1688.2,1,1
2,2295.3,1,0
2,1188.2,3,1
2,1564.2,1,0
2,1244.2,1,1
2,1301.2,2,1
2,1097.2,3,1
2,1268.2,2,1
2,1277.1,1,1
2,1174.3,3,1
2,1282.2,2,1
2,1097.2,1,1
2,1165.2,3,1
2,1189.2,0,1
2,1183.2,2,1
2,1194.2,3,1
2,1140.2,3,1
2,1081.2,0,1
2,1057.2,0,1
2,1075.2,3,1
2,1253.2,2,1
2,1196.2,3,1
2,1204.2,3,1
2,1177.2,3,1
2,1092.2,3,1
2,1203.2,3,1
2,1177.2,2,1
2,1196.1,3,1
2,1180.2,2,1
2,1280.2,1,1
2,1384.3,2,1
2,1739.2,3,1
2,1527.2,2,1
2,1198.2,3,1
2,1277.2,1,1
2,1164.2,3,1
2,1380.2,2,1
2,1393.2,1,1
2,1185.2,2,1
2,1154.2,0,1
2,1179.2,3,1
2,1288.2,2,1
2,1190.2,3,1
