stype,rt,diff,correct
2,1318.3,0,1
2,1220.2,2,1
2,1561.2,1,1
2,1297.3,2,1
2,1174.2,3,1
2,1292.2,3,1
2,1150.2,2,1
2,1240.2,1,0
2,2367.3,3,0
2,1592.2,1,1
2,1510.2,2,1
2,1281.3,1,1
2,1599.2,2,0
2,1253.2,2,1
2,1516.2,2,1
2,1402.3,3,1
2,1373.2,1,0
2,1287.2,3,1
2,1311.2,2,0
2,1406.2,3,1
2,1337.2,1,0
2,1387.2,2,1
2,1407.2,3,0
2,1454.3,1,1
2,1347.3,3,1
2,3362.3,1,1
2,1315.2,2,1
2,2910.5,1,1
2,1278.2,2,1
2,1198.2,1,1
2,1167.1,2,1
2,1227.2,3,1
2,1197.2,1,1
2,1235.2,1,1
2,1374.2,1,1
2,1538.2,1,0
2,1942.3,2,1
2,1241.2,2,1
2,1273.3,2,1
2,1402.3,2,0
2,1523.3,1,1
2,2616.3,2,1
2,1487.3,3,1
2,1669.3,3,1
2,1300.2,3,1
2,1201.3,3,1
2,1266.3,2,1
2,1140.2,2,1
2,1233.2,2,1
2,1223.3,1,1
2,1315.2,1,1
2,1179.2,0,1
2,1384.3,3,1
2,1650.3,2,0
2,1400.3,3,1
2,1327.2,3,1
2,1167.2,2,1
2,1220.3,1,1
2,1256.2,3,0
2,1604.2,3,1
2,1149.3,2,1
2,1165.2,0,1
2,1198.3,1,1
2,1078.2,2,0
2,1390.3,2,1
2,1223.2,2,1
2,1131.3,0,1
2,1232.2,2,1
2,1169.2,3,1
2,1150.2,1,1
2,1112.3,1,1
2,1217.2,2,1
2,1063.3,0,1
2,1232.2,0,1
2,1337.3,1,1
2,1194.2,2,1
2,1204.2,3,1
2,1213.2,3,1
2,1131.2,0,0
2,1215.2,0,1
2,1462.2,2,1
2,1292.2,3,1
2,1471.3,2,1
2,1311.2,3,1
2,1257.2,3,0
2,1274.2,2,1
2,1420.2,1,1
2,1248.6,2,1
2,1243.2,3,1
2,1132.3,0,1
2,1167.1,3,1
2,1215.2,1,1
2,1106.2,2,1
2,1254.2,0,1
2,1211.2,2,1
2,1089.2,3,1
2,1085.2,3,1
2,1141.2,3,1
2,1224.2,2,1
2,1148.2,2,1
2,1181.2,2,1
2,1232.3,3,1
2,1145.2,2,1
2,1297.2,2,1
2,1250.2,2,1
2,1256.2,2,1
2,1165.2,3,1
2,1200.2,0,1
2,1131.3,2,1
2,1145.3,3,1
2,1124.2,2,1
2,1252.2,3,1
2,1128.2,1,1
2,1238.2,2,1
2,1159.3,2,1
2,1135.2,3,1
2,1137.3,2,1
2,1209.2,1,1
2,1067.2,1,0
2,1078.2,1,1
2,1245.2,2,1
2,1181.2,1,1
2,1167.2,2,1
2,1183.2,2,1
2,1162.2,3,1
2,1298.2,3,0
2,1398.2,1,1
2,1159.2,1,1
2,1149.3,1,1
2,1200.2,1,1
2,1176.3,1,1
2,1167.2,2,1
2,1130.2,1,1
2,1153.2,1,1
2,1225.2,1,1
2,1182.2,3,1
2,1152.3,3,1
2,1138.3,0,1
2,1290.3,1,1
2,1389.2,2,1
2,1141.3,1,1
2,1186.3,0,1
2,1171.2,1,1
2,1362.2,1,0
2,1449.2,2,1
2,1399.2,0,1
2,1279.2,2,1
2,1992.9,2,0
2,1214.3,0,1
2,1122.2,2,1
2,1042.2,3,1
2,1070.3,1,1
2,1153.2,3,1
2,1073.2,2,0
2,1243.2,2,1
2,1294.3,0,1
2,1880.3,3,1
2,1305.2,3,1
2,1181.2,1,1
2,1183.2,3,1
2,1171.2,2,1
2,1178.2,3,1
2,1288.2,1,0
2,1269.3,1,1
2,1307.2,1,1
2,1361.2,1,0
2,1154.3,2,0
2,1352.2,3,1
2,1195.2,1,1
2,1219.2,1,1
2,1308.2,1,1
2,1144.2,2,1
2,1373.2,1,1
2,1122.2,1,1
2,1051.2,1,1
2,1207.3,3,1
2,1126.2,1,1
2,1200.2,1,1
2,1228.2,3,1
2,1296.2,2,1
2,1186.2,1,1
2,1173.2,2,1
2,1379.2,2,0
2,1349.2,2,1
2,1152.2,2,1
2,1122.2,1,1
2,1083.3,2,1
2,1167.3,1,1
2,1141.2,3,1
2,1209.2,2,1
2,1288.3,2,1
2,1302.3,3,1
2,1405.2,3,1
2,1158.2,3,1
2,1271.3,1,1
2,1239.3,1,0
2,1632.2,2,1
2,1178.3,3,1
2,1198.2,3,0
2,1373.3,1,1
2,1196.2,1,1
2,1212.1,1,0
2,1282.2,3,0
2,1233.3,3,1
2,1148.2,3,1
2,1213.2,1,1
2,1316.2,1,1
2,1403.7,1,1
2,1247.3,1,0
2,2222.3,2,0
2,1382.2,1,1
2,1371.3,2,1
2,1433.2,1,1
2,1502.3,1,1
2,1465.3,2,0
2,1798.3,3,1
2,1199.3,3,0
2,1168.2,3,1
2,1155.2,3,1
2,1222.3,3,1
2,1218.3,1,1
2,1271.2,2,1
2,1231.2,2,1
2,1185.3,2,1
2,1149.3,1,1
2,1382.2,2,1
2,1248.3,1,1
2,1271.2,1,1
2,1376.2,1,1
2,1341.2,1,0
2,1520.2,3,1
2,1396.3,1,1
2,1502.3,1,1
2,1261.2,2,1
2,1269.2,2,1
2,1152.3,1,1
2,1266.2,0,1
2,1372.2,2,1
2,1320.2,3,1
2,1233.2,3,1
2,1139.3,2,1
2,1376.2,1,1
2,1162.3,0,1
2,1386.3,1,0
2,1214.3,3,1
2,1243.2,2,1
2,1282.2,1,1
2,1177.2,1,1
2,1231.3,3,1
2,1232.2,1,1
2,1280.2,2,1
2,1493.2,1,0
2,1295.3,1,1
2,1331.2,2,1
2,1312.2,1,1
2,1226.2,3,1
2,1270.3,1,1
2,1233.2,3,1
2,1281.2,1,0
2,1494.3,3,0
2,1488.3,1,0
2,1263.2,1,1
2,1398.2,1,1
2,1332.2,1,1
2,1410.3,0,1
2,1508.2,1,1
2,1293.3,0,1
2,1842.2,1,1
2,1622.3,1,1
2,1361.2,3,1
2,1177.2,3,1
2,1262.3,2,1
2,1249.2,3,1
2,1597.2,1,1
2,1150.2,0,1
2,1383.3,1,1
2,1130.3,0,1
2,1299.2,3,1
2,1451.3,1,1
2,1281.2,1,1
2,1194.3,2,1
2,1231.3,2,1
2,1210.2,3,1
2,1160.2,3,1
2,1199.3,3,1
2,1387.2,1,0
2,1527.2,1,1
2,1232.2,1,1
2,1290.3,1,1
2,1173.3,1,1
2,1347.3,3,1
2,1247.3,1,1
2,1181.3,0,1
2,1150.2,2,1
2,1152.3,2,1
2,1323.3,2,1
2,1288.3,1,1
2,1221.2,3,1
2,1145.2,3,1
2,1294.3,1,0
2,1266.3,1,1
2,1178.3,2,1
2,1215.3,2,1
2,1133.2,2,1
2,1130.3,0,1
2,1108.2,3,1
2,1166.2,3,1
2,1198.3,1,1
2,1183.2,3,1
2,1513.3,2,1
2,1187.2,3,1
2,1271.2,1,1
2,1510.3,2,1
2,1203.2,3,1
2,1627.3,1,1
2,1487.3,3,1
2,1189.3,3,1
2,1245.2,0,1
2,1262.3,2,1
2,1194.3,0,1
2,1171.2,3,1
2,1301.2,1,1
2,1293.2,1,1
2,1167.3,2,1
2,1278.3,0,1
2,1292.2,3,1
2,1082.3,3,1
