stype,rt,diff,correct
2,1191.2,2,0
2,1157.2,2,1
2,1236.3,1,1
2,1023.2,2,0
2,1075.1,3,0
2,1446.2,3,0
2,1982.9,3,1
2,1301.3,3,1
2,1542.2,1,1
2,1197.2,2,1
2,2098.3,1,0
2,988.23,3,1
2,825.19,0,1
2,1718.3,3,1
2,1341.3,3,1
2,1189.3,1,0
2,1234.2,3,1
2,1310.3,3,1
2,966.29,2,1
2,1333.3,2,0
2,1013.2,0,1
2,1274.2,3,1
2,1532.3,2,1
2,1147.3,2,0
2,1170.2,3,0
2,1250.3,1,1
2,1179.3,1,1
2,1297.3,2,1
2,1298.3,3,1
2,1043.2,1,1
2,975.26,3,1
2,1036.3,1,1
2,1096.2,3,1
2,1026.3,3,1
2,1350.3,1,1
2,893.31,0,1
2,1734.2,1,0
2,1326.2,3,0
2,1207.3,2,1
2,1132.3,1,1
2,1114.2,2,1
2,1323.2,1,1
2,1011.3,0,1
2,1320.3,1,1
2,1040.2,3,1
2,1499.2,2,1
2,1380.2,1,1
2,1178.1,1,1
2,1456.2,2,1
2,996.2,0,1
2,1305.2,1,1
2,1025.3,3,1
2,1061.2,2,1
2,960.16,3,1
2,1039.3,2,1
2,1026.3,2,1
2,934.18,2,1
2,1653.2,3,0
2,2193.3,3,1
2,1183.4,2,0
2,1060.1,2,1
2,1959.2,1,1
2,1046.2,3,1
2,1241.2,3,1
2,1037.2,1,1
2,1224.2,3,1
2,2484.5,3,1
2,1191.3,1,1
2,1420.2,3,1
2,1695.2,1,1
2,1161.2,3,1
2,1088.3,0,1
2,1145.2,0,1
2,1105.3,0,1
2,1434.3,1,1
2,1229.3,2,1
2,1216.2,1,1
2,1213.2,1,1
2,1273.3,3,1
2,1524.3,3,1
2,1267.2,2,1
2,1078.3,0,1
2,1152.2,2,1
2,1095.3,0,1
2,1417.2,2,1
2,1125.2,1,1
2,1436.3,3,1
2,1217.3,3,0
2,1517.2,2,1
2,1726.3,2,1
2,1549.3,3,1
2,981.27,0,1
2,1290.2,2,1
2,1428.2,3,1
2,1610.3,1,1
2,2301.3,3,1
2,2110.2,1,1
2,1047.2,0,1
2,1754.2,3,1
2,1304.3,1,1
2,1385.2,0,1
2,1719.2,3,1
2,1968.3,3,1
2,1430.3,1,1
2,1825.2,2,0
2,2030.2,1,1
2,1642.3,2,1
2,1086.3,0,1
2,3062.3,3,0
2,3698.3,2,0
2,1595.3,3,1
2,1624.3,3,0
2,1149.2,3,1
2,1004.2,0,1
2,1489.2,2,1
2,1202.2,3,1
2,1311.2,1,1
2,1407.2,1,0
2,1380.3,3,1
2,1762.3,3,1
2,1241.2,2,1
2,2172.3,3,1
2,2147.3,1,1
2,1281.2,0,1
2,1651.2,1,1
2,1654.2,1,1
2,2349.7,2,0
2,1045.3,1,1
2,928.21,0,1
2,1128.2,3,1
2,1552.3,2,1
2,1135.3,3,0
2,2119.2,2,1
2,2487.3,1,1
2,1368.3,2,1
2,943.29,0,1
2,1110.3,1,1
2,1103.3,2,1
2,1631.3,2,1
2,1187.3,2,1
2,1745.2,3,1
2,1336.2,1,1
2,1089.1,1,1
2,1514.3,1,1
2,1161.2,3,1
2,2720.3,3,1
2,1537.2,3,0
2,1448.3,1,1
2,1051.2,0,1
2,2294.2,3,1
2,1232.2,3,1
2,1532.3,3,1
2,2155.2,3,0
2,1162.2,1,1
2,1017.3,3,1
2,1782.3,1,1
2,1754.2,2,1
2,1177.2,3,1
2,1847.3,3,0
2,1203.3,2,0
2,2143.2,1,0
2,1487.2,1,1
2,1569.2,3,0
2,1087.3,3,1
2,1840.2,3,1
2,1444.2,2,0
2,1591.3,2,1
2,2128.3,1,1
2,1429.2,2,0
2,1369.3,3,1
2,1543.2,1,1
2,1470.3,3,1
2,1344.2,2,0
2,857.26,0,1
2,2083.3,3,1
2,1036.3,0,1
2,1312.2,3,1
2,1193.2,1,1
2,1326.3,3,1
2,1206.3,2,1
2,1434.3,1,1
2,1390.2,1,0
2,1509.3,0,1
2,1133.3,0,1
2,1276.2,3,1
2,1014.2,0,1
