stype,rt,diff,correct
2,1476.2,2,1
2,2654.2,3,0
2,1986.3,3,1
2,1375.1,2,1
2,877.13,1,1
2,2192.2,2,0
2,918.25,3,1
2,1222.3,2,1
2,1145.1,1,1
2,2841.2,3,1
2,972.2,3,1
2,947.23,1,1
2,2184.2,3,1
2,2310.2,2,1
2,1799.2,2,0
2,1725.3,1,1
2,2268.2,2,0
2,935.16,2,1
2,1487.2,3,1
2,1537.3,3,1
2,1584.2,1,0
2,2278.2,1,1
2,1936.3,3,1
2,2328.3,1,0
2,1655.2,1,0
2,2523.2,2,1
2,1291.2,1,1
2,1188.1,1,1
2,1593.2,3,1
2,895.18,0,1
2,2368.3,1,1
2,3558.4,2,0
2,1485.2,2,1
2,1760.2,2,1
2,2022.3,3,1
2,1186.2,3,1
2,2319.2,1,1
2,1920.2,2,1
2,1608.2,3,1
2,1734.8,3,1
2,1447.3,3,1
2,2010.2,3,1
2,2094.3,1,1
2,2423.3,2,0
2,876.17,0,1
2,1062.2,2,1
2,2464.2,3,1
2,1618.2,1,0
2,1943.3,2,0
2,2046.2,2,1
2,1114.2,3,1
2,1842.3,2,0
2,717.16,0,1
2,917.17,1,1
2,1502.3,1,1
2,1847.3,2,0
2,1562.2,2,1
2,808.18,0,1
2,1173.3,1,1
2,915.16,2,1
2,1468.2,2,1
2,1318.2,3,1
2,966.24,1,0
2,757.25,0,1
2,1107.3,1,1
2,788.15,2,1
2,1442.2,2,1
2,852.21,2,1
2,1311.1,1,0
2,1176.2,1,1
2,1031.3,3,1
2,1209.3,3,1
2,1158.2,2,1
2,2381.3,3,1
2,1595.3,2,1
2,1584.3,3,1
2,2821.2,3,1
2,3154.2,2,1
2,1249.2,3,1
2,1020.2,1,1
2,1239.2,3,1
2,2171.2,1,0
2,1618.3,3,1
2,950.26,2,1
2,3060.2,2,0
2,2119.2,3,1
2,2184.3,2,1
2,1909.3,3,1
2,2374.2,3,1
2,756.17,0,1
2,1099.3,2,1
2,820.23,2,1
2,1855.2,1,1
2,682.24,0,1
2,1844.3,2,1
2,943.25,1,1
2,783.16,1,1
2,956.15,3,1
2,1459.2,1,1
2,1102.5,3,1
2,1672.2,1,1
2,1474.2,3,1
2,747.26,0,1
2,755.24,0,1
2,1538.2,1,1
2,1473.2,1,1
2,1436.3,2,1
2,1647.3,2,0
2,2443.2,3,1
2,1574.2,2,1
2,1900.3,2,1
2,716.26,0,1
2,1133.2,1,1
2,1389.2,1,0
2,1715.3,3,1
2,2162.3,1,1
2,721.18,0,1
2,1466.2,3,1
2,1348.2,2,1
2,1539.2,2,1
2,2522.2,3,1
2,1891.2,1,1
2,1332.3,2,0
2,981.25,3,1
2,706.26,0,1
2,906.14,1,1
2,971.24,1,1
2,929.21,1,1
2,2298.2,2,0
2,1170.2,1,1
2,2008.2,2,1
2,1429.3,1,1
2,3450.3,2,1
2,1620.3,2,1
2,1640.2,3,1
2,2532.3,1,1
2,2108.2,1,1
2,2812.3,2,1
2,1472.3,2,1
2,1659.2,1,1
2,1590.2,3,1
2,724.19,0,1
2,2402.3,2,1
2,872.24,2,1
2,2074.2,1,1
2,1933.2,2,1
2,1740.3,2,1
2,3091.4,3,1
2,1901.2,2,1
2,2102.2,3,1
2,3278.4,2,1
2,929.23,3,1
2,1537.2,3,1
2,1681.2,1,0
2,1026.3,2,0
2,2431.2,1,1
2,2547.2,1,1
2,1555.3,1,1
2,864.23,2,1
2,2215.6,1,1
2,1491.2,2,1
2,716.17,0,1
2,981.26,2,1
2,1331.3,1,1
2,1435.2,3,1
2,983.15,2,1
2,940.24,3,1
2,1299.3,2,0
2,2797.2,2,1
2,778.16,1,1
2,2391.3,3,1
2,2797.3,3,1
2,3003.3,2,1
2,1360.2,1,1
2,1294.3,1,1
2,1768.2,2,1
2,3414.3,3,1
2,1731.2,1,1
2,1410.3,3,1
2,3047.3,2,1
2,1754.2,3,1
2,2097.2,2,1
2,1082.2,0,1
2,1100.3,2,1
2,1645.2,1,1
2,1624.2,3,1
2,852.27,0,1
2,1391.2,2,1
2,1796.2,1,1
2,1401.2,3,1
2,1511.3,1,1
2,1624.3,3,0
2,1532.2,2,1
2,2459.2,1,0
2,847.24,0,1
2,1977.3,1,1
2,1415.2,1,1
2,1556.2,3,0
2,1227.3,1,1
2,719.27,0,1
2,2975.3,3,1
2,1510.2,2,1
2,1471.3,1,1
2,1161.3,2,1
2,1287.2,2,0
2,1457.2,2,1
2,1972.2,1,1
2,1634.3,1,1
2,789.28,0,1
2,1042.2,1,1
2,1366.2,3,1
2,1877.3,1,1
2,1847.2,1,0
2,705.18,0,1
2,1274.3,1,1
2,1173.2,1,1
2,1723.2,3,1
2,915.15,3,1
2,2163.3,3,1
