stype,rt,diff,correct
2,792.25,3,0
2,694.26,0,1
2,944.19,1,1
2,1055.2,3,1
2,657.25,3,1
2,964.24,1,1
2,819.26,2,1
2,775.18,1,1
2,1125.3,3,1
2,1460.3,1,1
2,1143.2,3,1
2,1895.2,1,1
2,880.21,1,1
2,1370.3,1,1
2,2520.2,2,1
2,1544.2,2,0
2,1064.3,2,1
2,931.25,2,1
2,1195.2,3,1
2,1135.3,1,1
2,911.42,3,0
2,1096.3,1,1
2,977.18,1,1
2,895.17,1,1
2,775.3,0,1
2,1198.3,3,1
2,1897.8,3,0
2,1132.3,3,1
2,971.18,2,1
2,857.27,2,1
2,820.19,2,1
2,792.27,3,1
2,741.17,0,1
2,845.21,1,1
2,880.22,1,1
2,801.27,2,0
2,1126.2,1,1
2,719.27,0,1
2,1375.2,1,1
2,1036.3,2,1
2,800.24,3,0
2,1229.3,3,1
2,993.21,2,0
2,894.27,3,1
2,816.24,0,1
2,1108.3,2,0
2,669.21,0,1
2,944.18,2,1
2,959.26,3,0
2,902.25,2,1
2,1231.2,2,1
2,1179.3,3,1
2,1185.3,2,1
2,710.28,0,1
2,999.2,1,1
2,1012.4,3,0
2,849.25,1,1
2,947.27,1,0
2,810.21,0,1
2,1335.2,2,0
2,1184.3,2,1
2,1053.3,1,1
2,807.2,1,1
2,780.26,2,1
2,762.18,0,1
2,817.26,1,1
2,701.19,2,1
2,726.23,3,1
2,694.24,3,1
2,735.26,2,1
2,743.19,0,1
2,534.24,3,0
2,542.25,2,1
2,605.25,3,0
2,650.18,1,1
2,797.27,3,0
2,539.24,1,0
2,618.34,2,0
2,798.19,2,1
2,1108.3,2,0
2,996.25,3,1
2,1425.3,2,1
2,1005.2,2,0
2,819.21,0,0
2,1111.2,1,1
2,1767.3,2,1
2,1158.3,0,1
2,845.25,1,1
2,745.25,3,1
2,768.27,1,1
2,783.2,3,0
2,1468.3,1,1
2,926.2,2,0
2,1247.3,2,0
2,1035.2,1,1
2,1045.3,1,1
2,2633.3,3,0
2,973.27,3,0
2,931.2,1,1
2,1139.2,2,1
2,1826.2,2,0
2,2983.3,1,1
2,1157.2,1,1
2,1347.2,2,1
2,1338.2,3,1
2,1818.3,2,1
2,2527.2,1,0
2,1399.3,3,1
2,2156.3,1,1
2,1579.3,1,1
2,864.24,0,1
2,1619.3,2,1
2,1376.3,3,1
2,2062.3,2,1
2,1217.2,2,1
2,1748.2,3,0
2,2668.3,3,0
2,1263.3,3,0
2,1058.2,2,1
2,1324.3,2,1
2,2180.3,2,0
2,1691.3,3,1
2,707.22,0,0
2,1277.2,3,1
2,1551.3,3,1
2,1022.3,1,1
2,1945.2,2,1
2,937.21,2,1
2,1017.3,2,1
2,1237.3,2,0
2,1016.2,1,1
2,1053.3,3,0
2,2169.3,2,1
2,783.26,0,1
2,2692.3,2,1
2,1373.3,2,1
2,2172.3,3,1
2,2122.3,3,1
2,1666.2,1,0
2,1805.2,2,1
2,1986.3,1,1
2,2344.2,2,1
2,1846.2,0,1
2,1858.2,2,1
2,2445.3,1,1
2,1720.3,3,0
