stype,rt,diff,correct
1,925.17,0,1
1,1029.2,3,1
1,1241.3,1,0
1,2237.3,2,1
1,2360.3,2,0
1,1064.2,1,0
1,1018.2,2,1
1,1262.3,2,0
1,1473.2,1,1
1,2163.3,1,1
1,2545.3,1,0
1,1201.3,1,1
1,1230.2,3,1
1,2737.4,3,1
1,1825.3,1,1
1,997.29,1,1
1,1098.1,2,1
1,954.21,3,1
1,1345.3,2,0
1,985.29,1,1
1,1038.2,1,0
1,985.3,0,1
1,1127.2,1,0
1,1504.3,2,1
1,2113.2,1,0
1,1209.3,1,1
1,917.27,3,1
1,1958.3,1,0
1,1460.2,1,1
1,847.28,3,1
1,890.24,1,0
1,997.29,1,0
1,1393.2,2,1
1,1631.2,2,1
1,1563.3,2,0
1,1410.3,3,1
1,1197.1,3,1
1,3659.3,1,1
1,1966.2,1,1
1,1141.3,3,1
1,4443.3,1,0
1,1040.2,3,0
1,1475.2,3,0
1,3037.4,1,0
1,1177.2,3,0
1,1351.3,1,1
1,1318.3,1,0
1,2983.4,1,1
1,1541.2,2,1
1,1956.3,1,1
1,1636.8,1,1
1,1241.3,2,1
1,1124.2,1,1
1,867.27,0,1
1,1550.3,1,1
1,1293.3,1,1
1,999.18,2,1
1,1140.3,3,1
1,1139.3,3,0
1,995.27,2,1
1,1368.2,2,1
1,1815.2,2,1
1,1148.2,2,1
1,1994.3,1,1
1,2767.3,2,1
1,3014.3,1,0
1,3523.4,1,1
1,1419.3,3,1
1,1504.2,1,0
1,1657.2,1,1
1,3291.4,1,1
1,1229.3,3,1
1,2545.3,2,0
1,1248.3,0,1
1,1467.3,2,1
1,2054.3,1,0
1,2352.2,2,1
1,1783.3,2,1
1,1045.2,0,1
1,1001.3,3,1
1,1350.2,2,1
1,1149.2,3,0
1,1324.3,3,1
1,1636.3,3,1
1,2680.2,1,0
1,1169.3,2,1
1,2664.4,1,0
1,1308.2,2,1
1,828.19,0,1
1,823.25,0,1
1,1675.3,1,0
1,1366.3,3,1
1,1981.2,3,1
1,1593.3,3,1
1,3583.4,1,1
1,1102.2,1,1
1,2095.2,1,1
1,1175.3,1,1
1,1277.3,2,1
1,1208.1,3,0
1,1597.2,2,1
1,1329.3,3,1
1,2522.3,3,1
1,2498.3,2,1
1,2059.2,2,1
1,1373.3,3,1
1,1355.2,3,1
1,3234.4,2,1
1,1326.2,1,1
1,2111.3,1,0
1,1761.3,1,0
1,968.31,0,1
1,1343.2,1,0
1,1046.2,3,1
1,809.29,0,1
1,1198.3,3,0
1,1075.2,2,1
1,1260.3,2,0
1,1296.3,2,1
1,1073.3,0,1
1,1627.2,3,0
1,959.26,3,1
1,1270.3,3,1
1,1561.3,1,1
1,1535.2,3,1
1,2534.4,3,1
1,1454.3,3,0
1,1746.3,1,1
1,1585.2,1,1
1,966.28,3,1
1,1565.3,3,1
1,1164.3,0,0
1,2754.3,2,1
1,1680.3,2,1
1,2242.3,1,1
1,3838.4,1,1
1,1313.2,3,1
1,2113.3,2,1
1,3002.3,1,0
1,2736.4,2,1
1,1654.2,3,1
1,1737.3,3,1
1,3057.4,3,1
1,1796.3,3,0
1,2528.3,3,1
1,1921.3,3,0
1,2602.4,1,1
1,2550.4,2,0
1,1557.3,3,1
1,2204.2,2,1
1,992.3,0,1
1,1758.3,2,1
1,1949.2,2,1
1,1324.2,3,0
1,2500.3,2,0
1,1205.3,3,1
1,1514.2,2,1
1,3898.4,1,1
1,3571.4,1,1
1,2978.4,1,1
1,2680.3,2,1
1,2617.3,3,1
1,2830.4,2,0
1,3563.4,1,1
1,1512.2,1,0
1,2097.2,1,1
1,2443.4,3,0
1,1094.3,0,1
1,1239.2,2,1
1,1347.2,1,0
1,1299.6,0,1
1,964.29,3,1
1,1770.2,1,0
1,1073.2,3,1
1,1459.3,2,1
1,1109.3,0,1
1,1030.2,0,1
1,1386.2,2,1
1,1984.3,1,1
1,1366.3,1,1
1,1643.2,3,1
1,1071.2,2,1
1,1801.3,2,1
1,1167.3,0,1
1,1389.2,0,1
1,1882.4,3,1
1,1459.3,3,1
1,2095.3,2,1
1,1176.2,2,1
1,2094.2,2,1
1,879.27,3,1
1,3193.4,2,1
1,1094.2,3,1
1,2887.4,2,1
1,3313.4,1,0
1,3155.4,1,1
1,1002.2,2,1
1,1246.3,2,1
1,1057.3,2,1
1,1876.3,1,1
1,1614.2,1,1
1,1923.2,3,1
1,1659.3,1,1
1,1422.3,3,1
1,1562.2,3,1
1,2361.2,1,1
1,3199.4,1,1
1,2740.3,1,1
1,1180.2,3,1
1,3850.3,1,1
1,4612.4,1,1
1,2481.4,3,1
1,3091.3,2,1
1,1388.3,3,1
1,1970.3,2,1
1,1552.3,3,1
1,1231.3,2,1
1,1195.2,3,0
1,856.28,0,1
1,1507.3,3,1
1,1260.2,1,1
1,4759.4,3,1
1,1525.3,1,0
1,1078.3,1,1
1,1624.2,2,1
1,1556.3,3,1
1,1610.2,2,1
1,3479.4,1,0
1,1762.2,2,1
1,1656.3,2,1
1,1571.7,3,0
1,2946.4,1,1
1,2313.3,2,0
1,1106.2,3,1
1,1011.3,3,1
1,1127.3,3,1
1,1056.2,3,1
1,1322.3,2,1
1,1370.3,3,1
1,1192.3,1,0
1,2983.3,1,0
1,1284.3,0,1
1,3598.4,1,0
1,1379.3,2,1
1,1697.2,3,1
1,1426.3,2,1
1,799.29,0,1
1,788.28,0,1
1,864.3,0,0
1,1083.2,3,1
1,1757.3,2,1
1,1852.3,2,1
1,1159.2,0,1
1,1373.3,2,1
1,1571.3,1,1
1,953.23,2,1
1,2361.2,3,1
1,2623.4,3,0
1,1012.3,0,1
1,1752.3,3,1
1,1176.2,3,1
1,3509.4,1,1
1,3854.4,1,1
1,3057.4,1,0
1,3012.3,2,1
1,1193.3,3,1
1,1871.3,2,1
1,2873.4,1,1
1,1786.2,2,1
1,1712.3,3,1
1,2825.4,3,0
1,925.32,0,1
1,2877.4,3,1
1,1271.2,2,1
1,3370.4,2,1
1,904.25,0,1
1,2032.3,2,0
1,1572.2,3,1
1,2139.4,3,1
1,3385.4,1,0
1,1816.2,2,1
1,1156.2,2,1
1,2348.3,2,1
1,1291.3,2,0
1,1532.2,3,1
1,2364.3,2,1
1,995.31,0,1
1,3599.4,1,1
1,940.25,0,1
1,1484.2,2,1
1,1123.2,0,1
1,1723.3,1,0
1,1147.2,3,0
1,1484.3,1,1
1,1108.3,0,1
1,1580.3,2,1
1,1066.2,2,1
1,1437.3,2,1
1,1344.3,3,1
1,879.3,3,1
1,873.2,0,1
1,1260.2,3,1
1,2334.3,1,1
1,2335.3,1,1
1,2110.2,1,1
1,2847.4,1,0
1,946.31,0,1
1,1818.3,1,0
1,1134.2,0,1
1,3734.3,2,1
1,2366.3,2,1
1,1372.3,2,1
1,4266.4,1,0
1,1262.2,3,1
1,1264.2,3,1
1,1826.3,3,1
1,3422.3,1,1
1,2843.3,1,1
1,2909.4,3,0
1,5639.5,2,1
1,2179.3,1,1
1,1280.3,2,0
1,3475.4,1,1
1,1709.3,1,1
1,1574.2,3,1
1,1235.3,3,1
1,2847.4,1,0
1,3443.4,1,1
1,1630.2,3,1
1,1522.2,3,1
1,986.26,2,1
1,1232.3,2,0
1,1723.3,2,1
1,1683.3,3,1
1,1533.3,3,1
1,3021.4,1,1
1,1112.2,0,1
1,1113.2,2,1
1,1482.3,3,0
1,948.27,2,1
1,2402.3,2,1
1,1367.3,3,0
1,1470.2,1,1
1,3048.3,1,1
1,2706.3,1,1
1,4244.4,0,1
1,1919.3,1,1
1,2583.4,3,1
1,1557.3,1,1
1,1300.2,2,0
1,2092.1,3,1
1,1301.3,3,1
1,1238.2,3,1
1,1393.2,1,1
1,999.27,1,0
1,2548.4,2,0
1,1692.3,2,1
1,1613.2,2,1
1,1434.2,3,1
1,957.28,2,1
1,4235.3,1,0
1,1320.2,1,1
1,2799.3,2,1
1,1445.3,3,1
1,1336.2,3,1
1,4272.4,1,1
1,1314.3,2,0
1,1643.3,2,1
1,2406.3,2,1
1,4147.4,2,1
1,1442.3,1,1
1,1310.3,2,0
1,1039.2,0,1
1,1098.2,0,1
1,1515.4,2,1
1,2668.4,1,0
1,2791.3,2,1
1,1236.2,2,1
1,1239.3,3,1
1,2035.3,1,0
1,2183.3,0,1
1,1036.3,1,1
1,2424.3,2,1
1,3269.4,1,1
1,1327.2,1,1
1,2486.3,1,1
1,1184.2,3,1
1,1134.3,1,1
1,2758.3,2,1
1,1069.2,0,1
1,1887.3,3,1
1,873.32,0,1
1,1491.3,2,1
1,1548.2,1,0
1,2403.4,2,1
1,4984.5,1,0
1,3679.3,1,0
1,3609.3,1,1
1,934.31,0,1
1,2398.4,2,1
1,970.42,0,1
1,1456.3,2,0
1,1820.2,2,1
1,2169.4,1,1
1,1062.2,2,1
1,1304.2,3,1
1,1938.3,1,1
1,1506.3,3,1
1,2689.4,1,1
1,2971.3,2,0
2,2380.2,1,1
2,1208.2,1,1
2,1013.2,3,1
2,961.24,1,1
2,1072.2,1,1
2,755.2,0,1
2,889.15,3,1
2,2155.2,1,1
2,1058.2,1,1
2,2084.3,2,1
2,902.18,2,1
2,1079.2,2,1
2,1026.2,1,1
2,1430.2,2,1
2,1233.1,3,0
2,957.2,3,1
2,1716.3,1,0
2,3284.3,2,1
2,1902.3,2,1
2,1303.2,2,1
2,1056.2,2,1
2,1931.2,3,0
2,1186.2,3,1
2,1472.1,3,1
2,915.21,3,1
2,1555.2,2,1
2,913.18,0,1
2,2250.2,1,1
2,1037.1,1,0
2,969.15,3,1
2,1170.2,2,1
2,1797.3,1,1
2,1163.1,3,1
2,1410.2,2,0
2,1558.2,2,1
2,1029.2,3,1
2,1481.3,2,1
2,1179.2,3,1
2,825.09,3,1
2,1437.2,1,1
2,1560.2,2,1
2,959.1,3,1
2,1765.2,2,1
2,1636.2,2,1
2,2159.3,1,0
2,1775.2,2,1
2,2205.2,1,1
2,3466.3,1,0
2,884.25,0,1
2,1142.2,3,1
2,1374.2,1,0
2,1140.2,1,1
2,1171.2,1,1
2,4666.3,1,1
2,1492.2,2,1
2,3845.3,1,1
2,1473.2,3,1
2,2987.3,1,0
2,1600.2,2,1
2,870.24,0,1
2,1238.4,2,1
2,1562.2,1,1
2,857.13,3,1
2,2155.3,3,0
2,2146.3,1,0
2,1314.2,1,1
2,801.23,0,1
2,1799.3,2,1
2,1188.2,2,1
2,1657.2,2,1
2,2212.2,1,1
2,1288.2,3,1
2,962.2,3,1
2,1625.2,3,1
2,1101.1,3,1
2,1774.3,3,1
2,1528.2,3,0
2,2788.2,2,1
2,1305.2,3,1
2,1787.2,2,1
2,2159.3,3,1
2,2783.2,3,1
2,3157.2,2,1
2,1483.2,3,1
2,3013.3,2,1
2,4954.4,2,1
2,2025.2,2,1
2,2532.3,1,0
2,933.2,3,1
2,2205.2,1,0
2,1593.2,3,1
2,879.29,0,1
2,1873.3,1,0
2,964.23,3,1
2,906.11,1,0
2,827.19,0,1
2,2407.2,2,1
2,1348.2,2,1
2,2306.3,1,1
2,1243.2,3,1
2,2591.3,3,1
2,1332.2,2,0
2,1451.2,2,1
2,1087.2,3,1
2,2809.3,1,0
2,4077.3,1,1
2,2240.2,2,1
2,860.23,0,1
2,999.23,1,1
2,1572.2,3,1
2,1561.2,1,1
2,1288.1,3,1
2,1338.3,1,1
2,1018.1,3,0
2,957.16,3,1
2,1125.1,3,1
2,1133.2,2,1
2,1416.2,1,0
2,2066.2,2,1
2,2635.3,1,1
2,1475.6,1,0
2,1038.1,1,1
2,2128.2,1,1
2,889.17,0,1
2,1098.2,2,0
2,860.14,0,1
2,887.18,0,1
2,927.26,2,1
2,1256.2,1,0
2,1107.1,3,1
2,828.16,0,1
2,1263.2,1,0
2,978.23,2,1
2,928.16,2,1
2,1072.2,1,1
2,787.17,0,1
2,976.14,2,1
2,838.18,0,1
2,906.17,2,0
2,1275.2,3,1
2,1141.2,1,1
2,1059.1,3,1
2,1934.2,2,1
2,2838.2,1,0
2,1083.2,3,1
2,1107.2,1,1
2,2013.2,2,1
2,825.15,0,1
2,1694.3,2,1
2,1742.2,2,1
2,1478.2,2,1
2,1048.2,3,1
2,1675.3,2,0
2,3140.3,1,1
2,1364.2,2,1
2,907.2,0,1
2,1164.3,1,0
2,899.18,2,1
2,1883.2,1,1
2,1669.2,1,1
2,1304.2,3,1
2,1368.2,3,1
2,950.18,0,1
2,1757.3,2,1
2,1604.2,2,1
2,1201.2,2,1
2,1894.2,2,0
2,1327.2,2,1
2,2512.3,1,1
2,904.17,0,1
2,801.17,3,0
2,861.16,0,1
2,880.24,2,1
2,1178.2,3,1
2,1424.3,3,0
2,1188.2,2,1
2,2233.3,1,0
2,1125.2,1,1
2,1222.2,3,1
2,1905.2,3,1
2,1129.4,3,0
2,1242.2,3,1
2,997.19,3,1
2,1466.3,3,1
2,1268.2,2,1
2,1343.2,3,1
2,2590.3,2,1
2,2363.3,2,0
2,1106.2,3,1
2,1075.2,2,1
2,1789.2,2,1
2,2091.2,1,1
2,3804.4,1,1
2,2001.2,2,1
2,1982.2,1,1
2,3932.3,1,0
2,1572.3,1,1
2,1490.2,1,1
2,1523.1,2,1
2,1507.2,3,1
2,1684.3,1,1
2,1902.2,1,0
2,2255.2,1,1
2,1410.3,1,1
2,990.31,0,1
2,2652.2,1,1
2,911.14,0,1
2,2200.3,2,1
2,996.2,3,1
2,1993.2,3,1
2,1311.2,1,1
2,1376.3,3,1
2,1326.2,3,1
2,901.15,2,1
2,1222.2,3,1
2,1819.2,3,1
2,1799.2,1,1
2,1068.2,3,1
2,790.17,0,1
2,876.23,2,1
2,1045.2,1,1
2,1249.2,1,1
2,1300.2,2,1
2,1565.2,1,1
2,787.24,0,1
2,1009.2,1,1
2,1293.2,3,1
2,1151.2,1,1
2,1110.2,3,1
2,734.19,0,1
2,1590.2,2,1
2,1755.3,2,0
2,2081.3,2,1
2,1603.2,1,1
2,1624.3,3,1
2,1213.2,0,1
2,2145.3,2,1
2,1472.2,1,1
2,1986.2,1,1
2,1512.3,2,1
2,2768.7,1,1
2,1248.1,2,1
2,3186.3,1,1
2,983.24,2,1
2,1381.2,2,1
2,1460.2,1,1
2,822.16,0,1
2,1385.2,2,1
2,823.25,0,1
2,884.15,2,1
2,846.15,2,1
2,1561.2,1,1
2,967.12,3,1
2,1365.2,1,1
2,2268.2,2,1
2,1566.3,2,1
2,1149.1,1,1
2,1687.2,1,1
2,1077.2,3,1
2,1287.2,2,1
2,1642.3,3,1
2,1485.2,3,1
2,1174.2,3,1
2,1996.3,2,1
2,969.22,1,1
2,1048.3,3,1
2,1539.2,2,1
2,1618.3,3,1
2,1127.3,1,1
2,1183.2,1,1
2,1005.2,3,1
2,1346.2,2,1
2,1697.2,1,1
2,1594.2,3,1
2,2623.3,3,1
2,2315.3,2,1
2,2555.3,2,1
2,3283.3,1,1
2,949.27,0,1
2,1188.2,2,1
2,849.2,0,1
2,1004.2,2,1
2,1209.2,2,0
2,1358.3,3,1
2,917.25,3,1
2,782.19,0,1
2,1474.1,1,1
2,1277.3,1,1
2,1327.2,3,1
2,1599.2,3,1
2,2740.3,2,1
2,907.29,0,1
2,1956.3,3,1
2,1499.2,2,1
2,989.17,0,1
2,882.26,0,0
2,1723.2,2,1
2,1172.2,2,1
2,1258.2,2,1
2,1213.2,2,0
2,2055.1,3,1
2,1194.2,2,1
2,1487.2,3,1
2,929.17,3,1
2,744.27,0,1
2,959.15,3,1
2,1862.2,1,1
2,1761.2,2,0
2,1264.3,2,1
2,978.16,2,1
2,1024.2,3,0
2,1461.2,2,1
2,1031.2,3,1
2,1163.2,2,1
2,1081.2,1,1
2,1299.3,2,1
2,2277.3,3,1
2,2207.3,3,1
2,1851.2,2,1
2,2398.3,2,1
2,2092.2,2,1
2,1628.2,3,1
2,952.16,1,1
2,1368.2,1,1
2,1734.2,1,1
2,1534.2,3,1
2,1181.1,3,1
2,4267.4,1,1
2,926.27,0,1
2,1286.2,2,1
2,1736.2,3,1
2,1479.3,0,1
2,969.26,0,1
2,1119.2,2,0
2,1832.2,1,0
2,1531.2,3,1
2,3564.3,1,1
2,2122.2,1,1
2,3674.3,1,1
2,2276.1,1,1
2,2199.2,2,1
2,1476.2,2,1
2,1277.2,2,1
2,1479.3,2,1
2,2042.3,1,1
2,1853.2,2,1
2,872.19,0,1
2,2985.3,2,1
2,2999.3,3,1
2,2237.2,2,1
2,1672.2,2,1
2,1282.2,2,1
2,2188.3,3,0
2,1258.2,3,1
2,1285.2,2,1
2,1342.3,2,1
2,1550.3,2,1
2,2645.2,2,1
2,2360.2,2,1
2,1120.2,1,1
2,1714.7,3,1
2,1820.2,1,1
2,1368.2,3,1
2,2095.3,1,0
2,1183.2,3,1
2,942.19,0,1
2,2701.3,1,0
2,1534.3,3,1
2,1190.2,3,1
2,851.2,0,1
2,1343.2,1,1
2,1446.3,2,1
2,1393.2,3,1
2,2071.2,2,1
2,2185.2,1,1
2,895.26,0,1
2,1240.2,3,1
2,1075.2,3,1
2,1389.3,1,1
2,1411.2,3,1
2,1456.3,3,1
2,1587.2,0,1
2,2479.3,1,1
2,1986.3,2,1
2,2991.3,1,1
2,1469.2,2,1
2,943.14,1,1
2,1879.2,3,1
2,961.2,1,1
2,1216.3,1,1
2,908.15,0,1
2,949.25,0,1
2,3251.3,2,0
2,888.15,0,1
2,2433.2,1,1
2,2516.3,1,1
2,2053.2,1,0
2,2401.2,2,1
2,1438.2,3,1
2,1521.3,2,0
2,2161.3,2,1
2,1689.2,2,1
2,1825.2,1,1
2,1638.3,1,1
2,1465.2,3,1
2,1068.2,0,1
2,2334.2,3,0
2,1390.2,3,1
2,1116.3,2,1
2,1892.2,3,1
2,1286.2,1,1
2,991.21,3,1
2,4301.4,1,1
2,1630.2,2,1
2,2546.2,1,0
2,3585.4,1,0
2,2528.3,2,1
2,2407.2,3,1
2,1476.2,2,1
2,3471.4,1,0
2,1488.3,2,1
2,850.19,0,1
2,1853.2,1,1
2,1240.3,1,0
2,1124.2,2,1
2,963.19,1,1
2,1922.2,2,1
2,1579.3,1,1
2,1953.2,1,1
2,1319.2,3,1
2,1168.2,2,1
2,1422.3,2,1
2,1338.3,3,1
2,2698.3,2,1
2,1546.2,2,1
2,2202.3,2,1
2,1695.2,2,1
2,1280.2,3,1
2,2945.3,2,0
2,1081.2,3,0
2,876.27,0,1
2,3461.3,2,1
2,1936.2,1,1
2,2288.3,2,1
2,1513.2,3,1
2,1770.2,1,0
2,1400.2,1,1
2,1453.3,1,1
2,952.24,3,1
2,1143.2,2,1
2,1310.2,2,1
2,1783.2,2,1
2,925.28,0,1
2,845.21,2,1
2,1216.3,1,1
2,2340.3,1,1
2,1771.3,3,0
2,2042.2,2,1
2,902.25,0,1
2,855.22,3,1
2,1729.3,3,1
2,1889.2,1,1
2,1634.2,3,1
2,1070.3,3,1
2,1696.2,3,1
2,2905.3,1,1
2,1434.2,1,0
2,1622.2,1,0
2,1147.2,3,1
2,2609.2,1,0
2,1087.2,2,1
2,2392.3,2,1
2,1902.3,3,1
2,2478.2,2,1
2,1201.3,3,1
2,1733.2,1,1
2,1021.2,3,1
2,777.17,3,1
2,1071.2,1,1
2,1538.2,3,1
2,2344.9,1,0
2,1064.2,2,1
2,1082.2,0,1
2,1245.3,1,1
2,1384.2,2,1
2,957.18,3,1
2,883.16,3,1
2,1343.2,1,1
2,1253.2,2,1
2,1864.2,3,1
2,1258.2,2,0
2,1286.2,3,1
2,1543.3,3,1
2,1879.2,3,1
2,1952.2,2,0
2,1008.3,1,1
2,1420.2,3,1
2,1817.2,1,1
2,1164.2,3,1
2,2227.3,3,1
2,2535.3,2,1
2,2039.2,2,1
2,930.24,3,0
2,1107.2,2,1
2,2915.4,3,1
2,1100.2,2,1
2,1140.2,2,1
2,1356.3,1,1
2,2618.3,2,1
2,5047.4,2,0
2,1426.2,2,1
2,999.17,0,1
2,1444.2,1,1
2,5662.4,2,1
2,1778.2,3,1
2,2504.3,3,1
2,1953.3,2,1
2,1000.2,0,1
2,1301.2,1,1
2,1110.2,3,1
2,2055.6,2,1
2,1306.2,3,0
2,962.17,0,1
2,905.22,3,1
2,2625.3,1,1
2,942.2,3,1
2,2309.3,1,0
2,1830.3,2,1
2,3330.4,2,1
2,1634.2,2,0
2,1885.2,3,1
2,1815.3,3,1
2,2412.3,1,1
2,4400.4,1,0
2,806.2,0,1
2,1491.3,1,1
2,980.16,3,1
2,1601.2,1,1
2,1358.2,1,1
2,925.2,0,1
2,2042.4,1,0
2,1150.2,3,1
2,1149.2,3,1
2,852.21,0,1
2,791.17,3,1
2,957.23,3,1
2,1132.2,3,1
2,826.26,0,1
2,1007.2,2,1
2,1092.2,1,1
2,2221.3,2,0
2,1857.3,1,0
2,1084.2,1,1
2,1398.2,2,1
2,1683.2,3,1
2,884.26,3,1
2,1062.3,3,0
2,930.16,2,1
2,1129.2,2,0
2,793.25,0,1
2,1270.2,1,1
2,3809.3,1,0
2,1189.2,2,1
2,1339.3,2,1
2,1362.3,1,1
2,1337.2,1,1
2,1281.2,2,1
2,1203.2,2,1
2,839.27,0,1
2,811.28,0,1
2,1511.2,2,1
2,840.31,0,1
2,1196.2,1,1
2,1464.2,3,0
2,1571.2,2,1
2,1497.3,1,1
2,1115.2,2,1
2,2195.3,1,1
2,760.21,0,1
2,1351.3,1,0
2,1238.2,3,1
2,1601.2,3,1
2,1014.2,3,1
2,1003.1,3,1
2,1032.3,3,1
2,1044.2,3,1
2,1879.3,1,1
2,936.26,2,0
2,1248.3,2,1
2,924.2,2,1
2,1820.3,2,1
2,1271.2,2,1
2,1497.3,1,1
2,1499.2,2,0
2,1060.3,2,1
2,1383.3,3,1
2,2652.3,1,1
2,3415.3,1,1
2,2116.2,2,1
2,1900.2,1,1
