stype,rt,diff,correct
2,829.19,0,1
2,1104.2,3,1
2,761.27,0,1
2,1927.2,2,0
2,1151.2,1,1
2,1238.3,2,1
2,794.3,0,1
2,1175.2,2,1
2,1085.2,2,1
2,1143.3,1,0
2,1134.2,1,1
2,3142.3,3,0
2,1094.2,3,1
2,1224.2,1,1
2,1267.3,1,1
2,910.17,1,1
2,1662.2,3,1
2,1393.3,2,1
2,919.25,1,1
2,942.15,2,1
2,1070.2,2,1
2,936.25,1,1
2,801.25,0,1
2,1438.2,2,0
2,1001.2,2,1
2,1046.2,1,0
2,1298.3,2,1
2,915.17,1,1
2,1114.2,2,1
2,939.27,3,1
2,875.25,1,0
2,2125.3,2,1
2,1245.2,1,1
2,1072.2,2,0
2,1307.2,2,1
2,1115.2,1,1
2,1548.2,2,1
2,866.14,1,1
2,1637.3,2,0
2,2265.2,3,0
2,987.23,0,1
2,1116.2,0,1
2,2013.2,2,0
2,785.19,0,1
2,807.21,3,0
2,1052.3,3,1
2,911.25,3,1
2,968.14,2,1
2,1277.2,2,1
2,1456.2,1,1
2,1010.3,1,0
2,1239.2,1,0
2,1459.3,2,1
2,1381.3,3,1
2,1379.3,1,1
2,1273.2,2,1
2,1018.3,1,0
2,1248.3,3,1
2,1251.3,2,1
2,758.25,0,1
2,820.17,3,1
2,952.25,1,0
2,1631.2,2,0
2,1219.2,2,1
2,744.18,0,1
2,895.26,2,1
2,1256.3,2,1
2,1011.2,1,1
2,1480.2,3,1
2,1218.3,2,1
2,1805.3,3,0
2,650.19,0,1
2,726.15,2,1
2,1030.3,1,0
2,873.24,2,0
2,795.16,2,0
2,825.19,3,1
2,982.28,1,0
2,1283.3,3,1
2,828.17,2,1
2,992.15,2,1
2,1006.3,1,0
2,946.25,1,1
2,1210.2,2,1
2,942.24,3,1
2,1086.3,2,1
2,1544.3,2,1
2,1326.2,3,1
2,1198.2,2,0
2,1132.3,1,0
2,1124.3,2,1
2,731.18,0,1
2,1115.3,3,1
2,956.27,1,0
2,1635.3,2,1
2,1421.2,3,1
2,1178.2,3,1
2,1080.3,2,1
2,882.24,1,0
2,1420.2,2,1
2,1512.2,3,1
2,2253.3,1,0
2,1985.3,2,1
2,1542.2,3,1
2,1149.2,2,1
2,1292.3,2,1
2,1142.3,1,1
2,869.23,0,1
2,1471.3,1,1
2,1225.2,1,1
2,1253.3,2,1
2,1192.2,2,0
2,1221.3,3,1
2,1530.3,3,1
2,930.32,1,1
2,1186.2,1,0
2,1207.3,2,1
2,1164.3,2,1
2,1210.3,3,1
2,759.19,0,1
2,1094.2,3,1
2,911.26,2,0
2,1304.3,2,0
2,873.19,1,0
2,1100.2,1,1
2,1276.3,2,1
2,886.26,0,1
2,856.19,1,1
2,939.19,1,0
2,1522.3,2,1
2,1218.3,3,0
2,895.16,1,1
2,833.23,1,1
2,828.17,1,1
2,1919.3,2,1
2,1087.2,1,0
2,2149.1,3,1
2,1785.3,2,0
2,1702.3,2,1
2,1375.2,1,0
2,942.19,3,1
2,788.18,1,0
2,1354.3,1,1
2,993.19,0,1
2,1191.2,3,1
2,1516.3,2,1
2,1308.3,2,0
2,1157.5,3,0
2,829.14,0,1
2,1168.3,1,1
2,1190.3,1,0
2,932.17,2,1
2,1012.2,2,1
2,1489.3,1,1
2,1153.3,3,1
2,704.18,0,1
2,1433.2,2,1
2,1053.3,1,1
2,1169.3,1,0
2,798.17,3,1
2,819.18,0,1
2,2497.6,2,1
2,1106.2,3,1
2,947.25,3,1
2,914.19,1,1
2,794.16,2,0
2,1008.3,1,0
2,1477.2,2,1
2,1103.2,3,1
2,1303.3,2,1
2,840.26,3,1
2,1148.4,2,1
2,1979.2,3,1
2,1057.3,1,0
2,771.24,0,1
2,906.2,1,1
2,914.22,1,1
2,1331.3,1,1
2,2250.3,3,1
2,989.18,3,1
2,955.16,1,1
2,906.27,2,1
2,1059.3,2,0
2,725.21,0,1
2,1725.2,2,1
2,1174.3,2,0
2,1260.2,3,1
2,751.24,0,1
2,1021.2,2,0
2,866.31,1,1
2,1284.3,2,0
2,991.19,1,0
2,979.18,1,1
2,2001.3,1,1
2,1143.3,1,1
2,1989.2,2,1
2,1595.2,3,1
2,1337.3,3,1
2,1264.3,1,1
2,1027.2,1,0
2,1134.2,2,1
2,1054.1,1,0
2,1425.2,1,0
2,1263.2,1,0
2,1216.2,2,1
2,1229.3,1,0
2,993.25,1,1
2,1086.2,1,1
2,1328.2,1,1
2,1736.3,3,0
2,1592.3,3,1
2,997.18,2,1
2,1258.2,1,1
2,1221.3,1,0
2,1194.3,2,1
2,736.18,0,1
2,1463.2,1,0
2,850.24,3,1
2,924.26,3,0
2,1628.5,1,1
2,1040.2,1,1
2,2936.3,1,1
2,1561.3,1,1
2,1710.2,2,1
2,1448.2,2,0
2,931.27,1,1
2,2347.3,3,1
2,818.2,0,1
2,902.16,3,1
2,1000.2,1,1
2,981.26,1,0
2,803.2,0,1
2,1840.2,1,0
2,1147.3,1,1
2,1387.3,3,0
2,1520.2,2,1
2,1241.2,1,1
2,1628.3,1,0
2,1297.3,1,0
2,2273.2,2,0
2,1556.2,1,1
2,1219.3,1,1
2,1584.3,3,1
2,965.2,1,0
2,868.23,3,1
2,1382.3,2,0
2,971.27,3,1
2,1386.2,2,1
2,1488.2,2,1
2,937.28,3,1
2,793.26,3,1
2,1335.2,3,1
2,1542.2,2,1
2,1693.3,1,1
2,1623.3,2,0
2,2699.2,3,1
2,1444.2,2,1
2,1240.3,3,1
2,1075.3,1,1
2,1541.2,2,1
2,1060.3,2,1
2,1295.3,2,0
2,1241.3,3,1
2,1084.2,1,0
2,1550.2,1,1
2,1412.2,2,1
2,1017.2,1,1
2,734.16,0,1
2,1134.2,3,1
2,861.21,3,1
2,1024.3,3,1
2,1052.2,2,1
2,1191.2,3,1
2,853.28,3,1
2,1248.3,3,1
2,955.19,3,1
2,937.18,1,1
2,1472.2,2,1
2,939.28,1,0
2,1282.2,1,0
2,1100.2,1,0
2,2889.3,2,1
2,987.27,0,1
2,1033.2,3,1
2,1621.3,3,1
2,857.19,0,0
2,1412.3,2,1
2,1337.2,2,1
2,1288.2,3,1
2,898.24,1,0
