stype,rt,diff,correct
1,1876.6,1,0
1,972.15,1,1
1,1139.2,2,1
1,1131.2,1,1
1,827.24,0,1
1,814.13,3,1
1,914.15,2,1
1,963.23,1,0
1,1162.3,2,1
1,1040.3,3,1
1,715.18,3,1
1,900.24,2,1
1,685.25,0,1
1,1159.2,2,0
1,1126.1,3,0
1,1741.2,1,0
1,1030.2,3,1
1,1273.1,2,1
1,2138.3,3,1
1,1114.2,2,1
1,2203.3,1,1
1,688.16,0,1
1,809.23,3,1
1,1013.2,3,1
1,1106.2,2,0
1,1499.1,3,1
1,924.15,3,1
1,1227.2,2,1
1,1552.3,1,1
1,991.15,2,1
1,1412.2,1,0
1,856.22,2,1
1,691.25,0,1
1,957.12,2,1
1,948.15,1,0
1,1004.2,2,1
1,2272.3,3,1
1,3442.2,2,1
1,918.25,0,1
1,670.15,2,1
1,945.23,2,1
1,919.15,2,1
1,735.16,2,1
1,727.21,3,0
1,920.25,2,1
1,2760.2,1,1
1,2871.2,2,1
1,2297.3,2,1
1,2363.3,2,1
1,2720.2,3,1
1,2905.2,2,1
1,2154.2,3,1
1,1089.3,0,1
1,3170.2,1,1
1,1944.2,2,1
1,3216.3,1,1
1,2237.3,2,1
1,1056.2,0,1
1,5434.3,1,1
1,1303.2,1,1
1,1426.5,3,1
1,3759.3,1,1
1,774.18,0,1
1,796.2,3,1
1,872.22,1,1
1,683.16,0,1
1,916.15,2,1
1,1085.2,2,1
1,775.18,3,1
1,789.15,3,1
1,1898.2,1,1
1,1179.2,3,1
1,921.24,2,1
1,2138.2,3,1
1,801.16,0,1
1,1046.2,3,1
1,961.21,1,1
1,736.16,0,1
1,759.15,3,1
1,838.22,3,1
1,786.22,0,1
1,1255.2,1,1
1,746.23,2,1
1,2201.3,1,1
1,3062.3,1,1
1,1872.2,1,1
1,2371.2,1,1
1,3585.3,1,1
1,1663.2,2,1
1,2850.2,3,1
1,2196.2,2,1
1,1722.2,3,1
1,970.24,3,1
1,1337.2,3,1
1,735.14,0,1
1,1063.2,2,1
1,2986.3,2,0
1,1448.2,2,1
1,2338.2,1,1
1,3018.3,2,0
1,1551.2,3,1
1,4877.3,2,1
1,1768.2,3,1
1,4022.2,1,1
1,3290.3,1,1
1,1316.1,2,1
1,1268.2,3,0
1,1136.2,3,1
1,838.2,2,1
1,794.12,2,1
1,695.14,1,0
1,1049.3,1,0
1,1172.2,3,1
1,850.13,3,1
1,1229.1,3,1
1,1729.2,1,0
1,1393.2,2,0
1,847.15,0,1
1,2002.2,1,1
1,1447.2,1,1
1,1136.1,2,1
1,927.2,2,1
1,951.17,3,1
1,670.2,0,1
1,825.22,3,1
1,789.15,1,1
1,858.22,1,1
1,756.21,2,1
1,691.2,2,1
1,748.25,3,1
1,748.14,2,1
1,763.12,2,1
1,930.25,2,1
1,704.14,3,1
1,865.19,3,0
1,1100.2,1,1
1,782.22,3,1
1,834.14,3,1
1,694.25,0,1
1,799.22,2,1
1,1197.2,3,1
1,1146.2,1,1
1,809.14,1,1
1,725.2,0,1
1,2493.3,2,1
1,959.15,3,1
1,1390.2,1,1
1,923.22,3,0
1,779.15,0,1
1,4041.3,1,0
1,749.18,0,1
1,691.19,3,1
1,1021.2,1,0
1,793.14,2,0
1,2280.2,1,1
1,945.22,3,1
1,737.27,0,1
1,576.15,3,1
1,638.12,3,0
1,2521.3,1,1
1,1554.1,3,1
1,1017.1,2,1
1,864.15,3,1
1,672.11,2,1
1,723.21,3,1
1,1154.1,3,1
1,2217.3,1,1
1,1525.3,3,1
1,1206.3,3,1
1,1723.2,3,1
1,2002.2,3,1
1,1631.1,1,1
1,1395.3,3,1
1,7087.4,1,0
1,1170.1,3,1
1,921.22,1,1
1,1057.1,1,1
1,915.17,2,1
1,956.14,2,0
1,1931.3,2,1
1,2591.3,1,1
1,876.17,0,1
1,1062.3,3,1
1,874.17,0,1
1,1692.1,1,0
1,877.13,3,1
1,791.15,2,1
1,964.22,1,1
1,923.13,2,1
1,795.21,2,1
1,945.16,3,1
1,911.13,1,1
1,936.18,2,0
1,1592.2,2,1
1,805.11,3,1
1,882.25,3,1
1,1291.3,3,1
1,1493.2,2,1
1,958.17,0,1
1,1213.2,2,1
1,842.24,0,1
1,1068.2,3,1
1,815.22,3,1
1,1540.3,2,1
1,3379.3,1,1
1,2194.2,2,1
1,1814.2,3,1
1,3171.3,2,1
1,6081.4,1,1
1,1339.2,3,1
1,835.14,0,1
1,1487.3,3,1
1,848.19,1,1
1,1171.1,3,0
1,1137.2,2,1
1,1113.3,2,0
1,1226.2,1,1
1,1974.3,1,1
1,2908.2,3,1
1,1405.2,1,1
1,898.22,2,1
1,931.17,2,1
1,818.19,3,1
1,975.17,2,0
1,1901.3,2,1
1,3431.2,1,0
1,2026.2,2,1
1,4343.4,1,1
1,1710.3,1,1
1,887.25,3,1
1,768.13,3,1
1,815.19,3,1
1,715.2,0,1
1,724.12,3,1
1,684.14,3,1
1,901.23,3,1
1,838.2,2,1
1,1081.2,1,1
1,3211.3,2,1
1,1169.2,3,1
1,1892.3,2,0
1,1623.1,3,1
1,898.16,1,1
1,1187.2,3,1
1,3273.3,1,1
1,1012.2,3,1
1,1577.2,3,1
1,2046.2,3,1
1,3393.3,1,0
1,3440.2,1,1
1,834.18,0,1
1,2358.3,3,1
1,1613.2,1,1
1,1002.3,3,1
1,983.17,3,1
1,948.23,2,1
1,659.24,0,1
1,742.16,3,1
1,997.13,2,1
1,690.17,3,1
1,1212.2,1,1
1,856.15,3,1
1,979.15,3,1
1,833.23,3,1
1,861.23,3,0
1,1153.2,1,1
1,4575.3,1,1
