stype,rt,diff,correct
2,1490.8,3,0
2,1506.3,0,1
2,1515.2,3,1
2,1004.3,2,1
2,1017.2,1,1
2,838.17,0,1
2,1113.2,1,1
2,1409.2,2,1
2,982.18,0,1
2,852.16,3,1
2,863.2,3,1
2,1050.2,3,0
2,1454.2,3,1
2,920.19,3,0
2,2224.2,1,0
2,1885.3,3,1
2,1062.2,1,1
2,857.15,3,1
2,1915.3,3,1
2,876.19,1,0
2,1271.2,2,0
2,2281.2,1,0
2,1939.3,1,1
2,1170.2,3,1
2,1632.2,3,1
2,1940.2,2,0
2,2403.3,1,1
2,1577.2,1,1
2,1087.2,0,1
2,1057.2,2,1
2,1107.2,0,1
2,861.22,2,1
2,847.17,0,1
2,1834.2,2,0
2,3390.3,2,1
2,1660.2,2,1
2,1814.3,1,1
2,1227.1,2,1
2,1671.2,2,1
2,1538.2,2,1
2,913.17,0,1
2,5073.3,1,1
2,1131.2,1,1
2,1043.2,3,1
2,919.23,0,1
2,1038.2,3,1
2,1098.2,2,1
2,1883.3,2,1
2,1085.2,2,1
2,2727.2,1,1
2,1126.2,2,1
2,1199.2,2,1
2,2276.2,1,1
2,1030.2,2,1
2,1106.2,3,1
2,1850.2,1,0
2,1078.2,3,1
2,1632.1,1,0
2,2243.2,1,1
2,1583.2,2,0
2,1501.7,3,1
2,2190.2,2,1
2,1044.1,3,1
2,919.22,2,1
2,1664.2,2,1
2,1387.2,2,1
2,2135.2,1,1
2,1136.2,1,1
2,1087.2,2,1
2,977.26,3,1
2,1735.2,1,0
2,1758.3,1,1
2,1565.2,1,1
2,924.22,3,1
2,980.61,2,1
2,1185.2,2,1
2,1102.2,2,1
2,2456.3,1,1
2,1675.2,2,1
2,973.22,1,1
2,1170.2,2,0
2,2673.2,1,1
2,1571.2,3,0
2,1049.3,3,0
2,2741.2,3,0
2,1021.2,0,1
2,1040.2,3,1
2,2036.3,1,0
2,2488.2,1,0
2,1377.2,1,1
2,1399.2,2,1
2,1125.1,2,1
2,1141.2,1,0
2,3268.3,3,1
2,2871.3,3,1
2,1345.3,0,1
2,2089.2,1,1
2,2602.2,1,0
2,951.12,0,1
2,1191.1,3,1
2,1484.1,3,1
2,1045.1,3,0
2,4025.3,3,1
2,949.25,0,1
2,749.15,1,1
2,795.16,3,1
2,1008.2,2,1
2,1013.2,3,1
2,753.17,1,1
2,1089.2,3,1
2,970.17,3,1
2,832.19,3,1
2,1396.1,1,1
2,1145.2,3,1
2,1424.2,2,1
2,1404.2,1,0
2,1833.2,2,1
2,965.13,1,1
2,1364.2,3,1
2,954.21,2,0
2,1067.6,0,1
2,1334.2,2,0
2,1839.1,2,0
2,1033.2,0,1
2,1061.2,1,1
2,880.18,3,1
2,2210.3,1,0
2,1166.2,3,1
2,941.14,1,1
2,981.22,3,1
2,939.19,3,0
2,865.19,2,1
2,876.22,0,1
2,750.1,3,1
2,917.24,2,1
2,1006.2,3,0
2,1610.2,2,1
2,1374.2,3,1
2,909.21,3,1
2,1062.2,3,1
2,825.17,2,1
2,940.25,1,1
2,1083.2,1,1
2,893.24,2,1
2,919.16,3,1
2,847.18,0,1
2,826.24,3,1
2,1213.2,3,1
2,1066.2,3,1
2,1453.2,1,1
2,1304.2,3,1
2,1025.2,3,1
2,1668.2,3,1
2,1679.2,1,1
2,1561.2,2,1
2,1000.2,3,1
2,1509.1,2,0
2,1566.2,3,0
2,1741.3,2,1
2,1044.1,3,0
2,2215.2,2,0
2,4116.3,2,1
2,1429.2,3,1
2,896.19,1,0
2,1114.2,3,0
2,2051.2,1,1
2,1792.2,3,0
2,2131.3,3,0
2,3755.2,2,1
2,2250.2,2,1
2,1645.2,2,1
2,1952.2,2,0
2,4368.4,2,0
2,2974.2,2,0
2,2004.2,1,0
2,3930.3,1,0
2,2146.2,1,0
2,3657.3,1,1
2,2549.2,1,1
2,2915.3,1,0
2,1593.3,3,1
2,919.26,0,1
2,870.19,2,1
2,1017.2,1,1
2,909.18,2,1
2,870.14,3,0
2,889.13,3,1
2,953.21,1,1
2,968.15,3,1
2,879.16,3,1
2,793.27,0,1
2,942.2,2,0
2,1717.2,2,0
2,1174.2,0,1
2,956.19,2,1
2,923.24,3,1
2,1666.2,2,1
2,933.14,1,1
2,1036.2,0,1
2,1425.3,2,1
2,1388.2,2,1
2,914.18,0,1
2,1522.3,1,1
2,1162.1,0,1
2,1608.2,2,1
2,942.24,1,1
2,813.16,1,1
2,1010.2,1,1
2,853.17,0,1
2,1208.2,3,1
2,1141.2,3,1
2,1085.2,3,1
2,1333.2,1,1
2,1197.2,2,1
2,1554.2,1,0
2,1650.2,1,1
2,1301.2,2,1
2,1045.1,3,1
2,1049.2,3,1
2,1500.3,1,0
2,1029.3,1,1
2,1096.2,3,1
2,1402.3,2,1
2,1775.3,1,0
2,2421.2,1,1
2,1873.2,3,1
2,1363.3,1,1
2,1242.2,2,1
2,1502.2,3,1
2,3903.3,2,1
2,4727.3,3,1
2,1416.2,3,1
2,916.19,0,1
2,845.17,0,1
2,1015.2,3,1
2,2732.2,1,0
2,1020.2,0,1
2,1649.2,2,1
2,1035.2,1,1
2,1631.3,0,1
2,1501.5,3,1
2,2711.2,2,1
2,1167.3,3,1
2,3165.3,1,0
2,1429.2,1,1
2,1273.2,2,1
2,1122.2,3,1
2,1138.2,1,1
2,2434.3,2,0
2,1750.2,1,0
2,1653.3,2,1
2,2592.3,1,1
2,1006.2,2,0
2,978.15,2,0
2,1313.2,0,1
2,1073.2,2,1
2,2491.2,2,0
2,1293.2,2,1
2,1062.3,1,1
2,929.08,2,1
2,1105.2,3,1
2,873.19,0,1
2,1107.2,1,1
2,995.23,2,1
2,1041.1,1,1
2,1053.2,1,0
2,1304.3,3,1
2,1264.2,3,1
2,1347.1,1,1
2,978.17,2,1
2,1304.2,2,1
2,1344.3,3,1
2,920.24,1,1
2,1657.2,2,1
2,1251.3,3,1
2,1030.1,1,0
2,2490.3,2,1
2,1372.3,3,1
2,954.2,0,1
2,1161.2,2,1
2,854.19,0,1
2,977.16,2,1
2,1375.3,1,0
2,1670.2,1,1
2,1264.2,3,1
2,931.23,2,1
2,1058.2,2,1
2,1188.2,3,1
2,1266.2,3,1
2,1964.2,3,0
2,1586.3,1,1
2,1088.2,2,1
2,1041.2,3,1
2,2285.2,2,0
2,2958.3,1,1
2,2541.3,3,0
2,1196.1,1,1
2,2410.2,3,0
2,2695.3,3,0
2,2712.3,2,1
2,2357.3,3,1
2,2188.2,1,1
2,1097.2,3,1
2,810.19,0,1
2,847.18,3,1
2,817.17,3,1
2,2630.2,3,0
2,1179.1,3,1
2,896.15,3,1
2,937.23,0,1
2,985.24,1,1
2,1175.2,2,1
2,941.18,2,1
2,660.17,0,1
2,862.16,1,1
2,729.18,3,1
2,753.26,2,0
2,1033.1,1,1
2,932.22,3,1
2,1107.2,1,0
2,1541.3,1,0
2,1245.1,3,1
2,1199.2,2,1
2,2044.3,1,1
2,1288.2,2,1
2,1114.2,2,1
2,1050.2,0,1
2,941.23,3,1
2,1396.1,3,1
2,1106.2,2,1
2,1059.2,1,1
2,1166.2,2,1
2,1411.1,1,1
2,2480.2,2,1
2,1490.3,2,1
2,1868.2,2,0
2,1894.2,1,0
2,1864.2,1,1
2,1074.2,1,0
2,1140.2,1,0
2,1124.2,2,1
2,924.13,2,1
2,924.14,3,0
2,2236.3,1,0
2,1360.2,2,0
2,1543.2,3,0
2,1062.3,3,0
2,1145.2,2,1
2,1193.2,0,1
2,2781.2,2,0
2,1507.3,1,0
2,1349.3,1,1
2,1795.2,1,1
2,881.16,2,1
2,963.22,3,1
2,914.23,0,1
2,1074.1,2,1
2,916.16,3,1
2,1100.2,3,1
2,2277.3,3,1
2,1492.5,3,1
2,926.17,0,1
2,1295.2,3,1
2,879.29,3,1
2,3337.3,3,1
2,1401.2,1,1
2,1150.3,2,1
2,1198.2,3,1
2,1602.2,3,1
2,1472.2,3,1
2,1026.2,3,1
2,1054.2,1,1
2,985.25,2,1
2,2295.2,1,1
2,1712.3,3,1
2,1265.3,2,1
2,867.18,0,1
2,894.18,3,1
2,895.29,0,1
2,6520.5,1,1
2,897.23,0,1
2,1099.2,3,1
2,771.18,0,1
2,1025.3,2,1
2,926.24,2,1
2,1254.2,2,0
2,872.19,3,1
2,1098.2,3,1
2,1020.2,1,1
2,1072.2,1,1
2,1866.2,1,0
2,1181.2,0,1
2,1226.2,2,1
2,1303.2,0,1
2,3728.3,1,1
2,2512.3,1,1
2,2120.2,1,1
2,2945.2,2,1
2,816.19,0,1
2,1125.3,2,1
2,1044.2,1,1
2,1720.2,1,1
2,1216.2,2,1
2,1501.3,1,1
2,910.17,3,0
2,1342.2,2,1
2,1406.3,1,0
2,2075.3,2,1
2,1204.2,3,1
2,2561.3,3,1
2,1592.2,1,1
2,1030.2,2,1
2,1970.1,3,1
2,1703.3,1,1
2,1088.3,3,1
2,858.24,0,1
2,813.2,0,1
2,1985.3,1,0
2,879.16,0,1
2,1329.2,3,1
2,3022.6,3,1
2,1466.3,1,1
2,1301.3,2,0
2,1182.2,3,1
2,908.16,3,1
2,1341.2,1,0
2,1380.3,1,1
2,810.21,2,1
2,2015.2,1,1
2,3123.3,1,1
2,1428.3,2,1
2,1120.2,2,1
2,944.16,3,1
2,896.17,3,1
2,1041.3,1,1
2,2523.3,3,1
2,2452.2,2,0
2,1191.2,0,1
2,1252.2,2,0
2,1224.2,2,1
2,2252.2,3,0
2,2256.2,2,1
2,2434.3,2,0
2,1422.2,1,1
2,2355.2,2,0
2,2057.2,3,1
2,2052.3,1,0
2,1048.3,0,1
2,1027.2,2,1
2,2422.3,2,1
2,899.27,0,1
2,1140.1,3,1
2,1396.2,3,1
2,1088.2,1,1
2,913.21,3,1
2,954.12,2,1
2,721.19,0,1
2,1753.3,3,1
2,969.23,3,1
2,910.22,3,1
2,1215.2,2,1
2,1156.2,1,1
2,1011.2,0,1
2,1015.2,1,1
2,1203.3,1,1
2,1360.2,2,1
2,887.23,3,1
2,1153.2,1,1
2,1136.2,3,1
2,1048.1,1,1
2,869.26,0,1
2,956.26,3,1
2,1115.2,1,1
2,1036.2,1,1
2,1032.3,1,1
2,1731.3,1,0
2,1499.2,3,1
2,1292.3,1,1
2,1686.3,3,1
2,1143.2,2,1
2,1107.5,0,1
2,1741.3,1,1
2,980.26,1,1
2,858.22,2,1
2,1052.2,3,1
2,2663.2,1,1
2,1201.2,2,1
2,1447.3,2,0
2,841.24,3,1
2,1197.2,3,1
2,946.26,1,1
2,1858.3,3,1
2,1828.2,1,1
2,889.16,3,1
2,1305.2,2,1
2,931.25,3,1
2,978.15,3,1
2,961.14,2,1
2,1847.3,1,1
2,1034.3,1,0
2,1470.2,1,0
2,1321.2,1,0
2,1009.1,3,1
2,1350.3,0,1
2,1476.2,3,1
2,2919.3,1,0
2,1239.3,1,1
2,1219.3,1,0
2,735.19,0,1
2,1031.2,1,0
2,874.17,2,0
2,933.24,2,0
2,1925.2,1,1
2,2076.2,3,1
2,1127.2,2,0
2,1015.2,1,0
2,2179.2,1,1
2,969.24,2,0
2,3256.3,2,0
2,1035.2,2,1
2,670.23,3,0
2,1833.2,1,1
2,1517.3,2,0
2,1389.2,3,0
2,3291.3,2,0
2,1348.2,0,1
2,2924.3,3,1
2,2652.3,1,1
2,1103.2,3,1
2,1007.2,1,1
2,884.22,3,1
2,990.26,1,1
2,2843.3,1,1
2,1223.2,1,1
2,1152.3,2,1
2,754.27,0,1
2,1249.2,1,1
2,924.21,0,1
2,828.24,3,1
2,2783.3,1,1
2,1543.4,3,1
2,1151.2,3,1
2,1150.3,1,1
2,1445.2,2,1
2,1992.2,3,1
2,1142.2,1,1
2,1365.2,1,0
2,1811.3,2,1
2,1072.2,2,1
2,843.17,0,1
2,1198.2,2,1
2,867.19,2,1
2,806.18,3,1
2,851.19,2,1
2,941.29,2,1
2,764.25,2,1
2,755.19,3,1
2,826.18,3,1
2,1054.3,1,1
2,1064.2,2,1
2,1242.3,0,1
2,1478.2,3,1
2,888.25,3,1
2,1033.3,3,1
2,1005.2,0,1
2,953.18,3,1
2,960.25,3,1
2,1087.3,1,1
2,1120.2,1,1
2,1001.2,2,1
2,942.26,3,1
2,1868.3,1,0
2,960.19,2,1
2,1407.2,1,1
2,947.15,2,1
2,1625.3,2,0
2,950.22,0,1
2,1030.2,3,1
2,1586.2,1,0
2,871.22,0,1
2,665.15,0,1
2,2988.3,2,0
2,994.27,3,1
2,2423.3,3,1
2,939.21,3,1
2,803.19,3,1
2,1664.3,2,1
2,978.18,2,1
2,1543.2,1,1
2,1687.2,2,0
2,2273.3,1,0
2,1947.2,3,0
2,2195.2,2,0
2,897.16,0,1
2,2209.3,1,1
2,1158.2,2,1
2,765.23,0,1
2,1275.2,1,1
2,1861.3,2,1
2,4959.4,2,0
1,1348.7,3,1
1,857.3,3,1
1,725.27,0,1
1,684.17,3,1
1,1622.3,1,1
1,738.2,3,1
1,1698.3,1,1
1,1035.1,1,1
1,1078.2,3,1
1,944.23,3,1
1,839.23,1,1
1,971.17,2,1
1,921.25,3,1
1,1762.3,2,1
1,1191.3,1,1
1,1413.3,1,0
1,1130.2,1,0
1,1121.2,2,1
1,1057.2,3,1
1,1036.2,3,1
1,1048.2,3,1
1,1515.2,2,1
1,1259.2,1,1
1,894.14,2,1
1,1608.3,1,1
1,1245.2,1,1
1,792.23,3,1
1,2668.3,1,0
1,864.24,2,1
1,786.24,1,0
1,1384.2,2,1
1,1701.2,1,0
1,1567.3,2,1
1,2661.3,1,1
1,1295.2,2,1
1,2545.3,1,1
1,1433.2,2,1
1,1508.3,2,1
1,1413.3,1,0
1,2793.3,2,0
1,1295.3,1,1
1,993.25,1,1
1,950.17,3,1
1,2901.2,1,0
1,1583.2,2,1
1,1556.3,2,1
1,4082.4,1,1
1,1541.2,2,1
1,2340.3,2,0
1,1203.3,3,1
1,1128.2,2,1
1,1649.2,1,0
1,2172.3,1,0
1,1794.3,2,0
1,2400.2,2,0
1,3789.3,2,0
1,2019.2,1,0
1,2072.3,3,1
1,1001.2,3,1
1,823.15,3,1
1,1172.2,3,1
1,1931.2,1,0
1,1042.2,3,1
1,1654.2,1,1
1,793.24,0,1
1,942.19,1,1
1,901.25,3,1
1,822.18,0,1
1,1282.3,1,0
1,933.23,3,1
1,836.17,0,1
1,1216.1,2,1
1,1116.2,1,1
1,1012.3,2,1
1,705.22,3,1
1,1002.2,1,1
1,831.23,3,1
1,890.22,1,1
1,923.27,2,1
1,844.16,0,1
1,3079.3,1,1
1,961.25,2,1
1,1416.3,1,0
1,867.11,1,0
1,1222.2,3,1
1,3434.3,1,0
1,1942.3,2,1
1,1877.2,2,1
1,936.21,3,1
1,1352.3,1,0
1,1710.3,1,1
1,799.13,3,1
1,804.22,3,1
1,1321.3,1,1
1,1064.2,3,1
1,795.19,0,1
1,889.25,2,1
1,1034.2,1,1
1,678.26,0,1
1,728.18,1,0
1,767.25,0,1
1,822.33,3,1
1,890.23,1,1
1,1060.2,2,1
1,886.23,1,1
1,1183.3,3,1
1,837.27,2,1
1,1073.2,1,0
1,1203.2,2,1
1,1216.3,1,1
1,900.18,3,1
1,1062.2,1,0
1,865.22,3,1
1,740.23,3,1
1,922.2,2,1
1,914.16,3,1
1,1275.3,2,1
1,837.23,3,1
1,1201.2,3,1
1,1693.2,1,0
1,1254.3,3,1
1,969.26,1,1
1,936.25,1,1
1,1008.2,2,1
1,1324.2,1,1
1,844.19,2,1
1,1295.3,2,0
1,2025.2,1,1
1,1677.2,1,0
1,1335.3,1,0
1,1776.2,1,1
1,934.15,3,1
1,1005.2,1,0
1,1018.2,1,1
1,1711.3,2,0
1,919.15,3,1
1,896.16,3,1
1,1761.2,2,1
1,1232.3,1,1
1,1916.2,1,0
1,1084.2,0,1
1,886.22,2,0
1,944.27,0,1
1,815.18,3,1
1,1020.2,1,1
1,887.25,3,1
1,753.25,3,1
1,1008.2,3,1
1,1429.3,1,0
1,1136.2,1,1
1,2040.2,2,1
1,1540.2,3,1
1,868.25,3,1
1,1046.3,1,1
1,888.25,2,1
1,1090.2,2,1
1,1068.3,3,1
1,1262.2,2,1
1,1001.3,1,1
1,998.13,1,1
1,1242.2,3,1
1,1030.2,2,1
1,1586.3,2,1
1,864.16,3,1
1,850.17,3,1
1,1165.3,1,0
1,1108.3,0,1
1,844.15,3,1
1,840.27,3,1
1,1411.3,1,0
1,1080.2,2,1
1,834.14,3,1
1,1254.3,1,0
1,1472.2,2,1
1,1387.2,2,0
1,1721.2,1,0
1,1026.2,3,1
1,868.25,0,1
1,975.26,3,1
1,941.22,2,1
1,1035.6,2,1
1,984.22,2,1
1,1109.2,1,1
1,982.18,2,1
1,948.24,3,0
1,1403.3,1,1
1,1135.3,2,1
1,1335.2,1,0
1,1495.2,1,1
1,1025.3,0,1
1,981.24,1,1
1,938.19,3,1
1,2586.3,1,1
1,840.26,2,1
1,779.26,0,1
1,801.16,2,1
1,2397.3,1,1
1,859.24,3,1
1,853.2,3,1
1,905.17,1,1
1,842.25,3,1
1,1020.3,1,1
1,1097.2,3,1
1,914.18,2,1
1,1051.2,1,1
1,790.28,0,1
1,923.25,1,1
1,1083.2,2,1
1,1020.2,1,1
1,1193.2,1,0
1,991.26,1,0
1,940.17,3,1
1,1652.3,2,1
1,1159.2,3,1
1,3542.4,2,0
1,1045.2,2,1
1,1800.3,2,1
1,2630.3,1,1
1,1098.2,2,1
1,2467.2,1,0
1,2749.3,1,1
1,1389.3,0,1
1,3842.4,2,0
1,1030.2,0,1
1,2786.3,2,0
1,1520.3,1,0
1,1408.3,2,1
1,1645.2,1,0
1,1280.2,2,1
1,970.28,3,1
1,1304.3,2,1
1,1410.2,2,1
1,1078.2,1,1
1,1152.2,1,0
1,1463.3,1,0
1,1466.2,2,1
1,1565.3,3,1
1,1906.3,2,0
1,916.27,0,1
1,1084.1,3,1
1,1068.5,2,1
1,1406.3,3,1
1,859.25,3,1
1,1030.2,1,0
1,1266.3,1,1
1,885.26,3,1
1,781.32,0,1
1,787.13,2,1
1,857.24,1,1
1,1724.3,1,0
1,1268.2,1,1
1,846.18,1,1
1,905.25,1,1
1,706.28,0,1
1,1747.2,1,1
1,754.16,1,1
1,897.24,1,0
1,1018.2,3,1
1,1038.2,2,1
1,1426.2,1,1
1,918.35,3,1
1,846.14,3,1
1,985.24,3,1
1,790.15,2,1
1,1228.3,2,1
1,864.16,2,1
1,907.16,3,1
1,883.17,2,1
1,1061.3,2,1
1,872.25,1,1
1,954.26,1,1
1,881.17,3,1
1,930.17,2,1
1,738.3,0,1
1,697.27,0,1
1,1018.1,3,1
1,815.24,1,0
1,1004.2,2,1
1,920.24,1,1
1,1600.2,1,0
1,934.29,0,1
1,1341.3,1,1
1,909.24,3,1
1,988.21,3,1
1,882.25,1,1
1,836.24,3,1
1,1160.3,2,1
1,886.17,2,0
1,936.28,2,1
1,944.26,2,1
1,871.26,3,1
1,1177.2,2,1
1,752.16,3,1
1,870.24,2,1
1,688.25,0,1
1,2690.3,1,0
1,788.25,3,1
1,1073.3,3,1
1,2323.3,1,1
1,971.16,2,1
1,1112.8,0,1
1,1288.3,1,1
1,834.16,2,1
1,670.25,0,1
1,816.19,3,1
1,933.34,1,1
1,732.24,3,1
1,851.16,3,1
1,1014.3,1,0
1,931.27,2,1
1,715.28,0,1
1,795.17,3,1
1,920.27,2,1
1,800.24,1,1
1,877.26,3,1
1,887.18,2,1
1,849.19,2,1
1,1084.3,2,1
1,838.22,1,1
1,856.2,3,1
1,2883.3,1,1
1,805.23,3,1
1,762.29,3,1
1,2008.2,1,0
1,3030.3,1,0
1,1090.3,3,1
1,866.18,0,1
1,917.15,2,1
1,933.24,3,1
1,1205.3,1,1
1,994.19,1,1
1,1199.2,1,0
1,1396.3,3,1
1,1025.3,1,0
1,782.28,0,1
1,772.2,0,1
1,801.23,0,1
1,710.26,3,1
1,918.17,2,1
1,975.19,1,1
1,925.21,1,0
1,925.23,1,0
1,1301.3,2,1
1,1158.2,2,1
1,997.29,0,1
1,979.27,2,1
1,839.27,0,1
1,867.2,3,1
1,2918.3,1,1
1,1486.3,1,0
1,927.19,3,1
1,856.16,3,1
1,1619.3,1,0
1,951.28,0,1
1,829.26,3,1
1,809.17,0,1
1,806.26,3,1
1,971.26,3,1
1,889.25,1,1
1,1091.2,2,1
1,2315.3,2,0
1,925.2,3,1
1,1780.3,2,0
1,986.19,2,1
1,863.23,0,1
1,946.25,1,1
1,1929.3,1,1
1,864.21,0,1
1,899.2,0,1
1,772.27,3,1
1,946.26,3,1
1,1698.2,1,0
1,994.19,3,1
1,984.27,3,1
1,838.26,3,1
1,834.19,1,1
1,1117.3,3,1
1,2670.4,1,0
1,1112.3,1,1
1,1265.2,3,1
1,1131.2,1,0
1,2523.3,1,1
1,1811.3,2,1
1,2024.2,1,0
1,2676.3,1,1
1,927.25,3,1
1,838.26,3,1
1,922.3,3,1
1,722.25,0,1
1,1890.3,1,1
1,1171.2,1,1
1,1089.2,2,1
1,939.24,3,1
1,1251.3,2,1
1,830.28,2,1
1,978.18,1,0
1,935.16,3,1
1,967.27,2,1
1,1253.3,1,1
1,960.24,2,1
1,926.24,3,1
1,1846.3,1,0
1,2530.3,1,1
1,818.2,0,1
1,974.18,3,1
1,876.25,3,1
1,806.26,2,1
1,979.18,3,1
1,897.25,2,1
1,938.27,1,1
1,1065.3,2,1
1,1059.2,2,0
1,814.25,3,1
1,971.26,3,1
1,729.26,3,1
1,1272.2,2,1
1,755.24,0,1
1,3810.4,1,1
1,895.25,3,1
1,1047.2,2,1
1,1487.2,3,1
1,2075.3,1,1
1,1382.2,1,1
1,875.22,0,1
1,997.2,1,1
1,762.25,3,1
1,984.27,2,1
1,774.19,3,1
1,1021.4,1,0
1,1720.3,1,1
1,753.16,3,1
1,760.2,3,1
1,791.28,0,1
1,756.27,0,1
1,1699.3,2,1
1,763.18,0,1
1,930.28,2,1
1,842.24,1,1
1,869.25,2,1
1,2704.3,1,1
1,1600.3,3,1
1,789.27,3,1
1,2891.3,1,0
1,1269.2,1,1
1,1831.2,1,1
1,1531.3,1,1
1,914.22,1,0
1,2851.3,2,0
1,1166.3,3,1
1,2668.4,1,0
1,1344.3,3,1
1,4542.4,2,0
1,911.28,0,1
1,2383.3,1,0
1,1317.3,3,1
1,773.21,0,1
1,796.26,3,1
1,1041.3,1,1
1,1980.3,1,1
1,786.23,0,1
1,976.31,1,1
1,749.32,0,1
1,2173.2,1,1
1,1203.2,3,1
1,759.2,0,1
1,2710.4,1,1
1,1023.3,1,1
1,843.19,2,1
1,1134.2,2,1
1,2606.3,1,0
1,1444.2,2,1
1,879.19,0,1
1,1217.3,2,0
1,861.24,0,1
1,783.29,0,1
1,2573.3,2,1
1,1196.3,2,1
1,977.27,2,1
1,2046.3,1,1
1,938.18,2,1
1,1735.2,1,0
1,3983.4,2,1
1,877.25,3,1
1,1711.3,1,0
1,991.2,3,1
1,1133.2,1,1
1,741.26,0,1
1,852.16,3,1
1,735.29,0,1
1,671.28,0,1
1,1025.3,1,1
1,749.2,3,1
1,732.25,2,1
1,1364.3,2,1
1,811.27,2,1
1,1048.2,3,1
1,1114.2,2,1
1,851.26,2,1
1,766.28,1,1
1,796.17,3,1
1,841.28,2,1
1,973.23,1,1
1,818.3,0,1
1,830.17,3,1
1,1002.3,2,1
1,1576.3,2,0
1,1254.3,2,1
1,1168.2,2,0
1,1015.3,2,1
1,1156.3,2,1
1,1034.3,1,1
1,1215.2,1,1
1,1138.2,1,1
1,1970.3,1,0
1,1033.3,3,1
1,1100.2,3,1
1,717.26,0,1
1,1005.3,2,1
1,1051.3,3,1
1,2782.3,1,0
1,1011.3,3,1
1,1432.3,1,0
1,996.25,3,1
1,946.16,3,1
