stype,rt,diff,correct
2,1467.5,3,1
2,1235.2,2,1
2,976.24,3,1
2,998.14,1,1
2,779.23,2,0
2,2721.2,3,0
2,937.23,0,1
2,1097.2,1,1
2,1186.2,2,0
2,1847.2,2,1
2,1619.3,0,1
2,1719.2,2,1
2,2191.3,2,1
2,1709.2,3,1
2,1733.3,3,1
2,1654.3,1,1
2,1713.3,3,1
2,2529.2,2,1
2,1385.2,1,1
2,1007.3,3,0
2,2340.3,1,1
2,2619.2,2,1
2,3367.3,1,1
2,2510.3,1,1
2,1808.3,1,1
2,1676.2,2,1
2,2166.3,2,1
2,1109.2,3,1
2,902.23,3,1
2,798.19,0,1
2,963.16,2,1
2,761.22,0,1
2,1056.1,3,1
2,1203.2,1,1
2,1872.3,2,1
2,1505.1,3,1
2,1154.2,1,1
2,2698.2,3,1
2,1987.2,2,1
2,1385.3,1,1
2,1318.3,2,0
2,1983.2,1,1
2,1269.2,1,1
2,4598.4,3,1
2,5196.4,1,1
2,8016.4,1,0
2,950.24,2,1
2,1245.2,1,1
2,1833.2,1,1
2,1037.2,1,1
2,1055.1,3,1
2,1050.2,2,1
2,1077.2,1,1
2,1159.2,2,1
2,1109.2,1,0
2,1183.1,2,1
2,1261.2,1,1
2,1216.2,1,1
2,1036.2,3,1
2,1775.3,2,1
2,2523.2,2,1
2,3692.3,1,0
2,997.17,3,1
2,1002.2,3,1
2,967.24,2,1
2,1470.2,1,1
2,1640.3,1,1
2,1075.3,1,1
2,1317.3,3,1
2,1006.2,0,1
2,1355.2,1,1
2,1098.2,2,1
2,1394.3,3,1
2,3832.2,2,1
2,1324.3,2,1
2,1164.3,3,1
2,1083.2,3,1
2,2068.2,1,1
2,1566.3,2,1
2,1277.3,1,1
2,1207.2,1,1
2,1699.2,3,1
2,1221.2,1,1
2,1409.3,2,1
2,1406.2,1,1
2,1171.2,2,1
2,929.24,0,1
2,1168.2,1,1
2,5847.4,1,1
2,1635.2,3,1
2,1942.2,2,1
2,1141.2,1,1
2,3013.2,1,0
2,1202.2,2,1
2,1206.2,0,1
2,2531.3,1,0
2,1428.2,2,1
2,1528.2,3,1
2,1480.1,2,1
2,1026.2,0,1
2,1062.2,1,1
2,793.18,3,0
2,991.16,3,1
2,4659.4,1,0
2,1167.2,2,0
2,1157.2,1,1
2,2028.2,1,1
2,1776.3,3,1
2,895.17,0,1
2,840.12,2,1
2,1179.1,2,1
2,3113.3,2,1
2,1114.2,3,1
2,1602.2,3,1
2,1184.2,2,1
2,1301.2,1,1
2,790.24,0,1
2,1011.2,1,1
2,1136.2,1,1
2,4216.3,2,1
2,1571.4,1,1
2,1330.2,3,1
2,866.25,0,1
2,1164.2,1,1
2,1162.2,1,1
2,1016.2,0,1
2,1133.2,1,1
2,1229.2,3,1
2,1481.2,2,1
2,1194.2,3,1
2,1031.2,2,1
2,2323.3,3,1
2,1572.3,3,1
2,1378.2,1,1
2,1407.1,1,1
2,1332.2,2,1
2,1004.2,2,1
2,1137.2,1,1
2,1665.3,3,1
2,1435.3,1,1
2,1871.3,3,1
2,1425.2,1,1
2,1070.2,1,1
2,1352.2,3,1
2,927.23,1,1
2,814.18,0,1
2,1394.3,1,1
2,984.23,2,1
2,998.24,1,1
2,843.15,0,1
2,1022.2,2,0
2,1187.2,1,1
2,1121.3,0,1
2,1281.2,3,1
2,1075.2,3,1
2,6156.4,1,0
2,1340.3,3,1
2,891.23,1,0
2,1093.2,3,1
2,6182.3,2,1
2,1221.2,3,0
2,864.17,0,1
2,1091.2,3,0
2,765.21,3,1
2,962.22,3,1
2,833.2,2,0
2,1397.3,3,1
2,2155.3,2,1
2,1962.3,3,1
2,1344.2,2,1
2,1239.2,3,1
2,8410.5,1,1
2,1592.3,1,1
2,8461.4,2,0
