stype,rt,diff,correct
2,1553.4,1,1
2,1030.3,1,1
2,1106.2,2,1
2,1339.2,3,1
2,1066.2,2,1
2,989.23,3,0
2,986.23,3,0
2,1008.2,1,1
2,828.23,2,1
2,1057.1,2,1
2,1027.2,3,1
2,1142.1,1,0
2,887.26,0,1
2,1200.3,0,1
2,821.23,2,1
2,1074.1,1,1
2,1139.2,3,1
2,811.26,0,1
2,912.22,1,0
2,825.19,0,1
2,869.21,3,1
2,926.23,2,1
2,790.22,2,1
2,1148.2,1,1
2,819.25,1,0
2,1359.2,3,0
2,1070.2,2,1
2,1177.2,1,0
2,975.22,3,1
2,1405.2,3,1
2,1177.2,2,1
2,959.17,0,1
2,998.24,1,0
2,996.25,3,1
2,1296.3,2,1
2,1129.2,1,0
2,970.16,3,1
2,920.21,3,1
2,1023.2,2,1
2,940.17,2,1
2,1012.2,3,0
2,1241.2,1,0
2,963.26,0,1
2,1090.3,0,1
2,1067.2,1,0
2,982.27,1,1
2,1307.3,0,1
2,1220.2,1,1
2,1160.2,1,1
2,895.26,3,0
2,1033.2,1,1
2,1012.2,2,1
2,1297.2,1,1
2,1194.3,2,1
2,975.21,1,0
2,989.15,1,0
2,3739.4,1,0
2,1379.3,1,0
2,1016.2,2,1
2,893.22,2,1
2,1030.7,3,1
2,811.22,1,0
2,728.19,3,1
2,880.17,2,1
2,850.25,0,0
2,997.25,2,1
2,1002.2,1,1
2,895.18,3,0
2,952.23,2,1
2,887.25,2,1
2,1113.2,1,1
2,954.15,3,1
2,913.24,2,0
2,721.25,0,1
2,1025.3,1,0
2,854.2,1,0
2,897.25,2,1
2,610.22,2,0
2,1158.2,2,1
2,1117.2,3,0
2,1334.2,1,1
2,1165.2,2,0
2,1092.2,2,1
2,973.25,1,0
2,867.15,1,1
2,910.23,1,1
2,966.33,3,1
2,933.24,1,1
2,805.21,2,1
2,849.25,1,1
2,923.23,2,1
2,884.25,1,1
2,853.25,3,0
2,873.24,2,0
2,795.24,2,0
2,712.16,2,1
2,793.24,1,1
2,919.24,2,1
2,887.22,3,1
2,1064.1,3,0
2,587.21,2,0
2,881.25,3,1
2,865.26,0,1
2,860.17,0,1
2,1158.3,2,1
2,997.24,3,0
2,955.14,2,0
2,905.18,0,1
2,1378.2,1,1
2,920.19,1,0
2,793.15,2,0
2,926.15,2,0
2,878.22,3,1
2,984.19,1,0
2,1013.1,2,1
2,922.19,0,0
2,906.28,0,1
2,1676.2,3,1
2,1412.2,1,1
2,1129.2,2,1
2,2611.6,2,1
2,1184.2,1,1
2,1094.2,2,0
2,1336.2,3,1
2,1056.2,2,1
2,1146.3,2,1
2,1162.3,2,1
2,968.17,3,1
2,951.24,3,0
2,1062.3,0,1
2,1096.2,1,1
2,961.27,0,1
2,1432.2,2,0
2,860.22,3,1
2,950.24,3,1
2,1157.2,3,1
2,868.24,1,0
2,743.23,0,1
2,694.21,3,1
2,1575.2,0,1
2,1325.3,1,0
2,901.26,1,1
2,1831.3,1,0
2,834.16,2,0
2,1182.2,3,1
2,852.26,3,1
2,863.24,1,1
2,840.14,2,1
2,724.19,3,0
2,684.26,3,1
2,878.23,1,0
2,889.24,1,1
2,865.13,1,1
2,828.25,0,1
2,832.24,2,0
2,804.12,2,0
2,857.25,2,1
2,931.23,1,0
2,948.31,1,1
2,867.16,1,0
2,757.25,0,1
2,1131.3,2,1
2,1131.2,1,0
2,915.15,2,0
2,892.22,2,0
2,949.2,3,1
2,1020.3,0,1
2,921.15,2,0
2,977.23,2,1
2,1238.3,3,1
2,938.24,1,1
2,802.15,1,1
2,1174.2,1,1
2,1084.3,0,1
2,1270.3,3,1
2,1073.1,1,0
2,972.18,1,1
2,936.24,2,0
2,936.22,3,1
2,976.16,2,0
2,2273.4,1,1
2,796.24,2,0
2,1034.2,1,1
2,893.15,2,0
2,767.23,1,0
2,870.14,2,1
2,888.24,1,0
2,841.14,1,0
2,885.2,3,0
2,942.22,3,0
2,870.25,1,1
2,1385.2,2,0
2,1071.2,3,1
2,832.2,1,1
2,820.26,2,0
2,1353.2,2,0
2,824.3,0,1
2,995.24,3,0
2,1041.2,3,1
2,1061.2,2,1
2,1136.2,2,0
2,1287.3,1,0
2,1121.3,2,0
2,1058.2,2,1
2,820.17,0,1
2,928.25,0,1
2,960.24,3,0
2,1304.1,2,0
2,856.29,2,1
2,899.24,3,0
2,908.24,2,1
2,909.14,1,1
2,950.23,1,0
2,901.21,3,0
2,974.24,1,1
2,964.13,1,1
2,1323.2,3,1
2,930.21,3,1
2,850.24,1,0
2,910.15,3,1
2,847.23,3,1
2,1010.2,1,1
2,790.22,1,1
2,772.19,1,1
2,834.23,3,1
2,838.23,2,1
2,761.24,2,0
2,664.15,2,1
2,986.24,1,1
2,816.22,1,0
2,789.22,1,0
2,802.2,2,0
2,727.24,3,1
2,856.28,0,1
2,923.25,1,1
2,955.16,3,0
2,609.23,2,0
2,743.22,1,0
2,965.2,2,1
2,724.15,3,1
2,1143.2,0,1
2,1134.2,3,1
2,1038.2,1,1
2,897.18,1,1
2,787.25,0,1
2,1201.2,3,1
2,822.22,3,1
2,721.16,2,1
2,801.21,1,0
2,999.24,1,1
2,1004.2,1,1
2,889.12,1,0
2,866.22,3,1
2,932.23,3,1
2,780.25,2,1
2,946.17,2,1
2,801.23,2,0
2,1022.2,2,1
2,906.23,1,0
2,787.14,2,1
2,777.24,2,1
2,918.26,3,0
2,863.23,2,0
2,833.14,3,1
2,948.15,1,1
2,996.24,3,0
2,1017.2,3,1
2,965.14,2,1
2,900.15,2,0
2,1093.3,0,1
2,998.23,3,1
2,987.13,3,0
2,1193.2,1,1
2,1398.2,2,1
2,1243.3,3,1
2,1071.2,0,1
2,1081.2,2,0
2,931.22,1,1
2,1322.2,1,1
2,810.15,3,1
2,991.24,3,0
2,781.25,3,1
2,947.27,1,0
2,841.22,2,1
2,909.21,3,1
2,774.23,1,1
2,932.26,2,1
2,979.22,2,1
2,953.22,2,1
2,880.28,0,1
2,890.23,2,1
2,955.13,2,1
2,962.21,3,1
2,1032.2,2,0
