stype,rt,diff,correct
2,1105.9,2,0
2,1024.3,1,1
2,1421.2,1,1
2,1162.2,1,1
2,1999.3,2,0
2,1133.2,1,1
2,1869.2,3,1
2,911.13,2,0
2,1368.3,1,1
2,1286.3,3,1
2,1568.2,3,1
2,822.24,3,1
2,1026.2,1,0
2,1038.2,2,1
2,1170.2,1,0
2,1353.2,2,1
2,943.24,2,1
2,1087.2,1,0
2,1017.1,3,1
2,933.2,2,1
2,933.23,2,0
2,1020.2,3,1
2,1112.1,1,1
2,929.23,3,1
2,865.23,0,1
2,964.22,3,0
2,1146.2,1,1
2,814.09,0,1
2,942.24,2,0
2,861.24,1,1
2,1071.2,2,1
2,1169.3,2,1
2,944.24,2,1
2,807.23,0,1
2,1116.1,2,1
2,1155.1,2,1
2,875.24,3,1
2,1157.2,3,1
2,795.2,0,1
2,841.22,3,1
2,1420.3,1,0
2,1736.3,2,1
2,783.18,0,1
2,1085.2,1,1
2,816.24,3,0
2,835.27,0,1
2,1111.2,2,1
2,912.23,1,0
2,2729.4,1,1
2,2841.3,1,0
2,1108.1,3,1
2,2005.3,1,0
2,818.24,3,1
2,1062.2,1,1
2,821.79,3,0
2,981.23,1,1
2,946.22,2,0
2,986.24,2,1
2,991.23,3,1
2,1141.2,3,0
2,1279.8,1,1
2,858.25,0,1
2,988.16,2,1
2,1050.3,3,1
2,788.15,0,1
2,802.22,3,1
2,823.13,3,1
2,939.2,2,1
2,762.25,0,1
2,857.26,3,1
2,1579.2,3,1
2,857.19,3,1
2,956.24,1,0
2,979.24,3,0
2,1776.2,3,1
2,807.25,0,1
2,931.23,3,1
2,852.25,0,1
2,918.13,2,1
2,918.13,2,1
2,2494.3,1,0
2,944.22,3,1
2,880.17,2,1
2,1144.2,3,1
2,1376.3,1,0
2,1039.3,3,1
2,906.15,1,0
2,1019.2,1,1
2,1143.2,2,1
2,1071.2,1,1
2,2097.2,1,1
2,794.27,0,1
2,1103.2,1,0
2,1161.2,3,1
2,1567.2,1,0
2,1079.2,2,1
2,927.24,1,1
2,1904.3,3,1
2,1113.2,2,1
2,841.23,3,1
2,1685.3,1,1
2,1327.3,1,1
2,966.14,3,1
2,2212.2,1,0
2,1002.2,3,0
2,1711.3,2,1
2,839.16,3,1
2,1803.3,2,1
2,872.24,3,1
2,2025.3,1,1
2,797.16,0,1
2,1562.3,3,1
2,1417.1,1,1
2,766.3,0,1
2,963.13,3,1
2,1058.1,2,1
2,1077.3,2,0
2,1112.2,1,1
2,1920.3,3,1
2,1072.2,3,1
2,1162.7,3,1
