stype,rt,diff,correct
2,1767.2,3,1
2,1123.3,0,1
2,1004.2,1,0
2,1280.2,3,1
2,1274.2,1,0
2,869.28,0,1
2,1312.3,1,1
2,1111.2,1,1
2,1152.2,3,1
2,1631.3,1,0
2,1483.2,2,1
2,1324.2,2,0
2,978.25,0,1
2,1595.3,1,0
2,1471.2,1,1
2,1178.2,2,0
2,1569.2,2,1
2,1847.3,1,0
2,1305.3,2,1
2,994.18,3,1
2,1560.2,2,0
2,1215.3,3,1
2,1443.3,1,0
2,1479.2,3,1
2,1769.2,3,0
2,1655.3,1,1
2,1609.1,1,0
2,1919.2,1,1
2,1440.2,2,1
2,1500.2,1,1
2,1316.1,1,1
2,1428.2,2,1
2,1193.2,3,1
2,918.24,2,1
2,1085.1,1,0
2,1623.2,1,0
2,1193.9,2,1
2,1257.2,3,1
2,1331.2,2,0
2,1396.2,1,1
2,1273.2,2,1
2,1300.3,2,1
2,1251.3,1,0
2,1255.2,3,1
2,1514.3,1,0
2,1786.3,3,0
2,1512.2,2,1
2,1409.2,1,1
2,1102.2,0,1
2,1319.1,1,0
2,1103.2,2,0
2,1208.2,3,1
2,1037.2,3,1
2,1016.2,3,1
2,964.19,0,1
2,1531.2,1,0
2,1443.2,0,1
2,1479.3,1,0
2,920.25,3,1
2,1384.2,3,1
2,2612.1,1,1
2,1105.2,3,1
2,1186.3,3,1
2,1016.2,1,0
2,1195.3,1,1
2,1129.2,2,0
2,1177.3,2,1
2,1080.1,3,1
2,931.17,0,1
2,889.17,0,1
2,1187.2,2,1
2,1264.1,3,1
2,1483.2,1,0
2,1109.3,2,1
2,981.27,2,1
2,948.21,0,1
2,979.19,2,1
2,1161.3,1,1
2,1008.2,2,1
2,892.18,1,0
2,1269.2,1,1
2,1384.3,3,1
2,1166.2,2,0
2,945.16,3,1
2,987.17,3,1
2,905.25,0,1
2,754.25,3,1
2,921.19,3,1
2,992.15,2,1
2,1094.2,1,1
2,945.15,2,1
2,1023.2,2,1
2,979.17,3,1
2,961.23,2,1
2,1006.2,1,1
2,988.14,2,1
2,1001.2,3,1
2,1031.2,3,1
2,802.2,2,1
2,1000.2,3,1
2,1076.2,3,0
2,951.24,2,1
2,782.23,0,1
2,867.16,1,0
2,781.19,0,1
2,1051.2,2,1
2,878.24,3,1
2,936.16,3,1
2,1128.2,1,1
2,952.26,2,1
2,1166.2,3,1
2,829.17,1,1
2,953.12,1,1
2,992.16,3,1
2,1030.2,3,1
2,785.18,3,0
2,831.16,3,1
2,1115.2,3,1
2,1163.2,1,0
2,953.16,3,1
2,1430.4,1,0
2,1098.2,1,1
2,1131.2,2,1
2,1027.2,3,1
2,920.15,3,1
2,984.25,1,1
2,806.28,0,1
2,810.19,0,1
2,1135.2,2,1
2,1159.2,1,1
2,918.2,3,1
2,1238.2,2,1
2,914.16,3,1
2,753.22,3,1
2,897.17,3,1
2,650.22,3,1
2,613.17,0,1
2,786.26,0,1
2,847.28,3,1
2,874.23,3,1
2,836.18,2,1
2,648.25,0,1
2,1043.3,1,1
2,886.18,2,1
2,865.12,2,1
2,1034.2,2,1
2,766.28,0,1
2,789.18,3,1
2,866.18,3,1
2,829.22,3,1
2,856.13,3,1
2,787.2,3,1
2,889.15,3,1
2,1370.3,1,1
2,961.18,2,1
2,824.21,2,1
2,915.29,2,0
2,1292.2,2,1
2,837.13,3,1
2,1041.2,2,0
2,885.16,3,1
2,1022.2,2,1
2,1275.2,1,0
2,973.18,2,1
2,746.16,3,1
2,1073.2,2,1
2,724.3,0,1
2,708.21,0,1
2,1133.2,1,0
2,884.18,3,1
2,646.18,0,1
2,1106.2,2,0
2,1115.2,2,1
2,908.26,3,1
2,860.16,0,1
2,686.17,0,1
2,848.17,3,1
2,827.24,0,1
2,784.21,3,1
2,957.21,3,1
2,1597.2,1,1
2,1123.3,3,1
2,891.24,2,0
2,949.14,1,0
2,868.16,0,1
2,863.25,3,1
2,809.14,3,1
2,934.19,3,1
2,869.18,2,0
2,1208.3,1,0
2,1069.2,2,0
2,864.14,0,1
2,962.21,3,1
2,976.26,3,1
2,878.27,2,0
2,1336.3,1,1
2,1200.2,3,1
2,997.2,1,1
2,762.1,3,1
2,1041.2,1,1
2,844.17,1,0
2,952.26,1,0
2,1039.3,3,1
2,747.19,0,1
2,905.18,2,1
2,1042.3,2,1
2,709.17,2,1
2,622.17,3,0
2,795.17,1,1
2,736.27,0,1
2,687.24,1,1
2,825.15,1,0
2,830.14,3,1
2,738.24,3,1
2,689.23,1,0
2,1010.2,1,1
2,911.14,2,1
2,984.21,1,0
2,1222.3,3,1
2,1138.2,3,1
2,1145.2,1,0
2,817.26,1,0
2,1093.2,3,1
2,766.15,3,1
2,997.19,1,1
2,642.25,0,1
2,726.23,1,0
2,983.17,1,1
2,947.24,3,1
2,834.25,2,1
2,918.27,1,0
2,903.17,2,1
2,639.18,0,0
2,915.26,2,1
2,971.26,2,0
2,762.19,0,1
2,856.19,0,1
2,907.28,1,1
2,1091.2,1,1
2,925.18,1,1
2,1310.2,2,0
2,1008.2,3,1
2,981.25,1,1
2,1363.2,3,1
2,1401.2,1,0
2,1174.3,2,1
2,844.32,3,1
2,1039.2,1,1
2,1427.2,2,1
2,790.15,0,1
2,884.28,3,1
2,1029.2,3,1
2,897.16,2,1
2,1106.3,0,1
2,955.22,1,1
2,1073.2,3,1
2,987.24,2,0
2,1378.2,1,0
2,976.15,3,1
2,1117.2,3,1
2,1214.2,1,1
2,1235.3,3,0
2,1095.2,3,1
2,911.2,3,1
2,1056.2,3,1
2,1003.3,2,0
2,1128.3,3,1
2,1343.2,2,1
2,1006.2,2,1
2,1235.2,2,1
2,927.21,0,1
2,815.2,0,1
2,1116.3,1,0
2,1244.2,3,1
2,1327.3,2,1
2,1295.2,2,1
2,985.25,3,1
2,863.26,0,1
2,1088.3,1,1
2,1018.2,2,1
2,982.17,2,1
2,1124.3,2,1
2,1204.2,1,0
2,1209.3,2,1
2,1285.2,1,0
2,832.28,0,1
2,876.24,1,0
2,1565.3,2,0
2,852.17,0,1
2,1304.2,2,1
2,1072.2,3,1
2,1299.2,3,1
2,1243.2,1,1
2,1055.2,2,1
2,842.24,3,1
2,957.25,2,1
2,1947.2,1,1
2,707.23,0,1
2,1243.2,1,0
2,983.19,2,0
2,1648.7,3,1
2,1036.3,3,1
2,1111.2,3,0
2,1104.1,1,1
2,1169.2,1,1
2,1039.2,3,1
2,971.26,2,1
2,1002.2,1,0
2,1055.2,1,1
2,1089.2,2,1
2,946.24,2,0
2,921.16,3,1
2,930.18,2,0
2,1114.2,3,0
2,1051.3,1,0
2,1414.2,1,1
2,1475.2,1,0
2,1333.2,3,1
2,1381.2,1,0
2,1018.2,2,1
2,879.18,0,1
2,1136.3,2,1
2,1080.2,2,1
2,1001.2,3,1
2,1230.2,2,1
2,1138.2,2,0
2,1026.3,1,0
2,1078.2,0,1
2,1256.2,2,1
2,1427.2,2,1
2,999.18,3,1
2,1004.2,3,1
2,1009.2,3,1
2,981.16,2,1
2,1251.2,1,1
2,1367.2,1,1
2,1253.2,1,1
2,984.26,3,1
2,797.24,2,1
2,994.19,3,1
2,832.13,2,1
2,932.23,2,0
2,1035.1,2,1
2,1150.2,2,1
2,1294.2,1,1
2,1127.3,3,1
2,1415.3,2,1
2,1283.2,1,1
2,1509.3,3,0
2,1030.3,3,1
2,930.18,2,1
2,1010.3,2,0
2,1022.2,1,0
2,971.25,3,1
2,1153.3,2,1
2,984.14,2,1
2,1165.2,3,1
2,1212.2,2,1
2,1384.3,3,0
2,1007.2,2,1
2,1273.1,2,0
2,836.26,3,1
2,895.27,2,0
2,850.23,1,1
2,971.19,2,1
2,1042.3,1,0
2,949.25,3,1
2,805.22,0,1
2,1081.2,3,1
2,1107.3,2,0
2,1132.2,1,0
2,1100.2,1,1
2,1012.2,3,1
2,1065.2,3,0
2,1148.1,2,0
2,1155.2,1,1
2,1049.2,1,1
2,973.23,2,1
2,1035.3,2,1
2,983.2,1,0
2,996.19,2,1
2,962.26,3,1
2,872.23,3,1
2,1362.2,1,1
2,1425.2,1,1
2,1158.2,3,1
2,1115.3,3,1
2,1300.2,1,1
2,1077.2,2,1
2,1144.1,3,1
2,1255.3,3,1
2,1425.3,1,1
2,1333.2,2,1
2,1085.2,1,1
2,1422.3,3,0
2,1522.3,2,1
2,1131.2,2,0
2,1251.3,2,0
2,1366.3,2,0
2,1669.2,2,0
2,1343.2,1,1
2,1415.3,2,0
2,1427.3,1,1
2,1679.3,1,0
2,1306.2,1,1
2,1322.2,1,0
2,1259.2,2,1
2,1054.1,3,1
2,889.16,3,1
2,1034.2,3,1
2,789.28,0,1
2,891.2,1,0
2,972.14,2,1
2,979.26,3,1
2,1001.2,3,1
2,893.19,2,1
2,966.18,3,1
2,757.27,0,1
2,1220.3,2,0
2,992.15,3,1
2,1575.4,3,1
2,1758.3,1,0
2,1101.2,2,1
2,1125.2,2,0
2,1342.2,1,0
2,1094.2,2,1
2,1031.2,3,0
2,971.2,3,1
2,1337.2,2,1
2,1449.3,2,1
2,947.26,2,1
2,1338.2,2,0
2,835.18,3,1
2,759.2,3,1
2,1317.2,2,1
2,909.2,2,1
2,1078.2,1,0
2,920.26,2,1
2,849.29,0,1
2,1012.2,1,1
2,1112.2,2,1
2,1032.3,1,0
2,1037.3,1,1
2,928.2,3,1
2,1111.2,3,1
2,1176.3,2,0
2,783.26,0,1
2,852.26,3,1
2,1008.2,2,1
2,771.22,3,1
2,850.25,3,1
2,1165.2,3,1
2,916.2,3,0
2,876.27,1,0
2,1078.3,2,0
2,1169.2,1,0
2,888.28,1,0
2,1297.3,3,1
2,1234.2,1,1
2,798.68,0,1
2,947.26,2,1
2,1113.2,1,0
2,1315.2,2,1
2,915.21,2,1
2,1052.2,3,1
2,1015.2,2,1
2,1012.3,2,1
2,783.2,0,1
2,1333.2,2,0
2,958.28,3,1
2,764.25,0,1
2,802.18,3,1
2,951.21,3,1
2,1070.3,1,1
2,1169.2,1,1
2,1063.2,1,1
2,1281.2,2,0
2,955.26,3,1
2,1474.3,2,0
2,1132.2,1,1
2,1272.3,1,1
2,1043.3,3,1
2,1014.2,3,1
2,1162.2,1,0
2,985.18,2,1
2,1143.3,1,1
2,854.2,0,1
2,1000.2,1,1
2,990.14,3,1
2,795.27,3,1
2,768.26,0,1
2,719.18,3,1
2,1158.3,2,1
2,1149.2,1,0
2,941.16,2,1
2,964.18,2,1
2,811.2,2,0
2,904.24,3,1
2,1016.2,2,1
2,1117.2,2,1
2,997.16,2,1
2,1619.3,3,1
2,1590.3,2,1
2,1124.3,3,1
2,860.25,3,1
2,1463.3,1,0
2,905.25,0,1
2,914.16,1,1
2,1203.2,3,1
2,904.29,3,1
2,1041.2,2,0
2,996.29,2,0
2,922.16,2,1
2,1026.2,2,1
2,1062.3,2,1
2,824.23,0,1
2,956.19,1,0
2,780.2,1,0
2,914.25,2,1
2,851.29,3,1
2,1477.2,1,0
2,992.25,2,1
2,1061.2,1,0
2,1096.2,3,1
2,1208.1,3,1
2,1293.3,3,1
2,1207.3,2,0
2,1148.2,3,1
2,1130.2,1,1
2,1042.2,2,1
2,958.28,3,1
2,1293.3,1,0
2,1117.2,2,1
2,934.3,0,1
2,1206.2,1,0
2,979.19,0,1
2,1249.2,1,1
2,795.25,0,1
2,985.2,2,1
2,863.3,0,1
2,1220.4,1,0
2,1312.3,1,1
2,1113.3,1,1
2,1002.2,3,1
2,1047.2,2,1
2,1058.3,2,1
2,1268.3,3,1
2,1166.3,0,1
2,1245.2,2,1
2,1265.3,1,1
2,1067.2,2,1
2,1061.2,1,0
2,927.26,3,1
2,1376.3,2,1
2,1158.2,2,1
2,1333.2,1,1
2,1147.2,2,1
2,1099.3,3,1
2,1268.2,2,1
2,1007.2,3,1
2,1068.2,2,0
2,942.25,1,1
2,1149.3,3,1
2,1020.2,2,1
2,1225.2,1,0
2,948.28,0,1
2,891.26,2,0
2,1061.2,1,1
2,976.28,2,0
2,1165.2,2,0
2,1276.3,3,1
2,1238.2,3,1
2,1362.2,1,1
2,1056.3,3,1
2,1042.2,3,1
2,1318.2,2,1
2,1471.2,1,0
2,1217.2,1,1
2,1037.2,2,0
2,977.24,1,1
2,951.26,1,1
2,1263.3,2,1
2,1424.2,2,1
2,1260.3,2,1
2,919.18,3,1
2,1032.2,1,0
2,1036.3,1,1
