stype,rt,diff,correct
2,789.53,1,1
2,1104.2,2,1
2,714.19,3,1
2,955.23,1,1
2,722.19,3,1
2,722.13,3,1
2,690.21,2,1
2,707.16,1,1
2,748.15,0,1
2,691.19,3,0
2,773.18,3,1
2,803.17,1,1
2,799.18,2,1
2,1156.2,1,1
2,707.26,0,1
2,924.2,1,1
2,716.16,2,1
2,900.15,1,1
2,757.25,1,1
2,764.22,2,1
2,810.17,1,0
2,999.18,2,1
2,860.22,3,1
2,694.22,2,1
2,688.51,3,1
2,937.17,3,1
2,673.25,2,1
2,795.21,3,1
2,841.16,3,1
2,787.18,2,1
2,633.22,2,1
2,741.22,2,1
2,589.17,2,0
2,867.11,3,1
2,684.23,1,1
2,790.16,3,1
2,715.18,0,0
2,660.17,0,1
2,903.24,3,0
2,872.2,1,1
2,1042.2,1,1
2,837.15,3,1
2,1289.2,3,1
2,746.23,2,1
2,657.16,1,0
2,1332.2,1,1
2,892.22,3,1
2,982.26,1,1
2,851.19,2,1
2,782.2,3,1
2,1035.2,2,1
2,847.25,0,1
2,696.14,3,1
2,804.15,3,1
2,1648.2,3,1
2,883.25,1,0
2,1230.2,1,1
2,769.2,0,1
2,976.22,3,1
2,1021.2,2,1
2,1289.9,2,0
2,1539.2,3,1
2,1146.2,1,0
2,1298.2,2,0
2,1043.2,3,1
2,1015.2,3,0
2,955.13,3,1
2,826.23,2,0
2,2558.2,2,1
2,1085.2,2,1
2,951.24,1,1
2,814.25,0,1
2,1202.2,3,1
2,879.18,3,1
2,1161.2,2,1
2,1504.3,1,1
2,1201.2,2,1
2,1046.1,1,1
2,1218.1,1,1
2,1061.2,2,1
2,968.17,2,0
2,847.15,1,1
2,866.22,2,1
2,836.21,2,1
2,967.16,3,1
2,846.18,2,1
2,1209.2,1,0
2,1207.1,3,0
2,1971.2,1,0
2,986.16,3,0
2,1607.2,2,0
2,1676.2,1,1
2,1702.2,2,1
2,880.17,2,1
2,858.24,3,1
2,852.27,0,1
2,847.16,1,1
2,834.12,1,1
2,910.24,0,1
2,807.13,3,1
2,939.13,1,1
2,834.18,1,1
2,862.23,2,1
2,1369.1,1,1
2,1023.2,1,1
2,888.12,2,1
2,828.12,1,1
2,1224.3,1,0
2,1045.2,3,0
2,1345.1,1,1
2,1111.2,3,0
2,1769.2,1,0
2,743.18,0,1
2,1039.2,2,1
2,1249.2,2,1
2,973.32,2,0
2,1403.2,3,1
2,977.22,2,1
2,1118.2,1,1
2,870.21,1,1
2,1144,3,0
2,871.18,3,1
2,1105.2,1,1
2,682.22,1,0
2,741.17,0,1
2,1156.2,3,1
2,810.23,3,1
2,1095.2,2,1
2,1560.2,2,0
2,976.16,2,1
2,862.25,2,1
2,936.21,1,1
2,952.19,3,1
2,1415.2,3,0
2,956.19,2,1
2,1914.3,1,1
2,1123.2,1,1
2,1859.2,3,1
2,1006.2,0,1
2,715.22,3,1
2,796.23,0,1
2,872.15,3,0
2,1707.2,3,1
2,1276.1,1,0
2,903.13,3,1
2,1062.2,2,1
2,1249.3,3,1
2,1028.2,3,1
2,841.19,3,1
2,1100.2,3,1
2,1140.3,2,0
2,1876.3,3,1
2,975.2,2,1
2,933.2,1,0
2,860.27,0,1
2,1127.2,3,1
2,895.16,3,1
2,976.15,3,1
2,839.2,3,1
2,1163.2,3,1
2,832.18,3,1
2,916.15,1,1
2,957.19,2,1
2,1243.2,2,0
2,1047.2,3,1
2,1154.2,3,1
2,721.21,0,1
2,961.23,1,1
2,864.18,1,1
2,1306.2,2,1
2,875.18,3,1
2,749.26,1,1
2,1196.2,1,0
2,1066.1,2,1
2,1099.4,2,1
2,812.16,2,1
2,1105.2,2,1
2,1058.2,2,1
2,701.29,2,1
2,1462.2,1,1
2,1787.8,3,1
2,922.17,2,0
2,1369.3,1,0
2,3057.3,1,0
2,2604.3,3,0
2,1361.2,2,0
2,2639.3,2,1
2,3459.3,2,0
2,1270.2,3,0
2,4585.3,2,0
2,1166.3,2,0
2,2910.3,3,1
2,3765.3,3,1
2,2332.2,1,1
2,3020.2,2,1
2,4225.3,2,0
2,3421.3,2,1
2,1938.2,3,1
2,6856.4,3,0
2,933.22,3,1
2,1092.2,3,0
2,1054.2,0,1
2,760.21,1,1
2,792.27,1,1
2,733.19,3,1
2,733.16,0,1
2,724.15,2,0
2,884.22,3,1
2,790.14,3,1
2,715.15,1,0
2,1604.2,1,1
2,769.18,0,1
2,1175.2,1,1
2,845.17,1,1
2,849.21,1,1
2,908.23,2,1
2,932.17,3,1
2,947.14,3,1
2,691.25,3,1
2,940.17,2,1
2,959.17,1,1
2,1587.2,2,1
2,761.16,0,1
2,711.14,2,1
2,671.19,2,1
2,697.12,3,1
2,872.22,0,1
2,941.23,3,1
2,813.16,2,1
2,816.14,2,0
2,965.23,3,1
2,764.23,0,1
2,714.15,3,1
2,715.15,1,1
2,674.23,2,0
2,837.16,1,1
2,825.17,3,1
2,949.13,2,1
2,1220.2,1,1
2,864.53,3,1
2,1099.5,2,1
2,957.17,2,1
2,1108.2,2,1
2,955.18,3,1
2,906.17,2,1
2,843.27,1,1
2,823.25,1,0
2,1465.2,3,1
2,916.29,0,1
2,1245.3,2,1
2,1000.3,3,1
2,837.24,3,1
2,977.13,3,0
2,1039.2,1,1
2,890.26,2,0
2,820.23,0,1
2,800.12,1,1
2,797.24,1,1
2,890.2,3,0
2,900.18,2,1
2,1373.2,3,1
2,1010.2,1,1
2,1344.2,2,1
2,894.26,2,0
2,985.16,2,1
2,1198.1,2,1
2,1155.2,1,1
2,1329.2,3,0
2,1386.2,1,1
2,808.17,0,1
2,756.25,0,1
2,1074.2,1,1
2,916.16,1,1
2,1101.2,3,1
2,894.23,2,1
2,1207.3,2,1
2,948.21,0,1
2,947.18,2,1
2,906.26,1,1
2,1227.2,1,0
2,1343.2,2,0
2,1087.2,2,1
2,1408.2,1,1
2,1053.2,1,1
2,1001.2,2,1
2,1094.2,3,1
2,1294.3,1,1
2,1080.2,3,0
2,970.13,1,1
2,1073.2,2,1
2,978.21,1,1
2,1248.2,1,1
2,691.18,0,1
2,645.27,0,1
2,576.23,0,1
2,926.15,1,0
2,1182.2,2,0
2,836.18,1,1
2,736.25,1,0
2,823.19,3,0
2,1577.8,3,1
2,855.17,1,1
2,842.19,1,1
2,933.17,2,1
2,1845.2,1,1
2,649.19,0,1
2,764.21,1,1
2,674.2,1,1
2,860.21,2,0
2,1111.2,2,1
2,927.24,2,1
2,703.16,3,1
2,936.19,3,1
2,1048.2,1,1
2,723.38,2,1
2,931.26,1,1
2,811.17,3,1
2,967.15,1,1
2,622.22,1,1
2,786.25,3,1
2,848.2,3,1
2,683.16,0,1
2,669.19,2,1
2,702.2,3,1
2,1096.2,1,1
2,881.14,2,1
2,923.24,3,1
2,955.27,2,1
2,1058.2,3,1
2,1124.2,3,0
2,1269.3,1,0
2,1192.1,1,0
2,1205.2,2,1
2,1283.3,1,1
2,1003.3,1,1
2,785.23,2,1
2,767.15,2,1
2,1244.2,3,1
2,823.24,1,1
2,804.3,3,1
2,1033.3,3,1
2,933.21,0,1
2,741.11,2,1
2,771.21,2,1
2,817.15,3,1
2,766.2,3,1
2,780.27,0,1
2,914.24,3,1
2,747.19,1,1
2,898.13,3,0
2,771.23,1,0
2,842.19,1,1
2,1045.2,2,0
2,1016.2,1,0
2,797.27,0,1
2,778.22,0,0
2,1024.2,3,1
2,788.18,1,1
2,857.23,3,1
2,1428.2,3,1
2,1728.5,1,1
2,1289.2,2,0
2,970.22,2,1
2,1248.2,3,0
2,1196.2,1,0
2,721.19,0,1
2,841.23,0,1
2,2308.3,1,1
2,909.21,2,1
2,1878.2,1,1
2,983.22,3,1
2,717.16,3,1
2,878.13,2,1
2,816.27,0,1
