stype,rt,diff,correct
1,853.03,0,1
1,1250.9,2,1
1,808.21,3,1
1,1157.2,2,0
1,1349.2,3,1
1,995.13,2,1
1,1120.2,3,1
1,2361.3,1,0
1,2697.2,2,1
1,1569.2,3,1
1,1391.2,1,1
1,2485.3,1,1
1,1295.2,2,1
1,808.15,3,1
1,1133.3,2,1
1,1781.3,1,1
1,1403.2,3,1
1,1552.3,2,1
1,1390.2,1,1
1,827.23,3,1
1,839.16,3,1
1,931.16,1,1
1,1123.2,2,1
1,1899.3,3,0
1,732.18,0,1
1,3964.3,1,0
1,1243.3,3,1
1,1693.3,2,1
1,799.14,2,1
1,4004.3,1,0
1,818.23,3,1
1,3821.4,1,1
1,2114.2,3,1
1,1163.2,3,1
1,1481.2,3,1
1,1883.3,3,1
1,1069.1,3,1
1,1039.1,1,1
1,778.19,3,1
1,1337.2,3,1
1,1208.2,3,1
1,2612.2,2,0
1,994.23,3,1
1,1391.3,3,1
1,2740.3,1,0
1,1516.2,3,1
1,3388.3,1,1
1,2673.3,1,1
1,3236.2,1,1
1,1096.1,2,1
1,1673.3,1,1
1,1060.2,1,1
1,1278.2,2,1
1,2504.2,1,1
1,1201.2,1,1
1,1070.2,2,1
1,1088.2,2,1
1,1354.1,3,1
1,905.22,3,0
1,1402.2,3,0
1,1262.5,3,1
1,1027.2,3,1
1,1015.2,1,1
1,827.23,3,1
1,1054.2,2,0
1,746.14,0,1
1,1433.2,2,1
1,933.23,3,0
1,996.13,3,1
1,841.17,0,1
1,693.1,3,1
1,1286.2,2,1
1,824.18,1,1
1,1180.2,2,0
1,1130.3,3,1
1,1162.3,1,1
1,1705.2,3,1
1,922.26,1,1
1,1081.3,0,1
1,971.23,3,1
1,913.16,3,1
1,898.23,3,1
1,867.21,3,1
1,1102.2,2,1
1,926.14,3,1
1,958.16,3,1
1,773.19,3,1
1,1003.2,2,1
1,808.13,3,1
1,1021.2,1,0
1,865.15,2,1
1,2396.3,1,1
1,1081.2,2,1
1,1067.2,2,0
1,1245.2,3,1
1,1641.3,1,1
1,1124.2,3,1
1,1132.3,1,1
1,875.13,3,1
1,885.23,0,1
1,1079.2,1,1
1,1081.3,1,1
1,1171.2,2,1
1,977.25,3,0
1,863.15,1,1
1,865.22,2,1
1,835.2,3,1
1,1103.2,2,1
1,888.24,0,1
1,1297.2,3,1
1,1386.2,2,0
1,937.24,3,1
1,952.12,3,1
1,952.25,3,1
1,1622.2,1,0
1,1027.2,1,0
1,927.15,3,1
1,879.1,3,1
1,864.2,1,1
1,923.22,3,1
1,1619.7,1,0
1,1079.2,3,1
1,1105.3,1,1
1,1098.2,1,0
1,1268.1,1,1
1,990.17,1,1
1,1275.3,1,1
1,917.23,3,1
1,1614.2,2,0
1,795.26,0,1
1,992.23,3,1
1,1405.2,3,0
1,2171.3,1,0
1,1000.1,3,1
1,1326.3,1,1
1,846.22,2,1
1,905.25,3,1
1,962.22,1,1
1,952.24,2,1
1,975.22,3,1
1,909.17,1,1
1,830.18,1,0
1,883.28,2,1
1,979.26,1,1
1,873.2,3,1
1,1060.2,3,1
1,1023.2,1,0
1,755.22,3,1
1,874.17,3,1
1,1051.2,1,1
1,1071.3,3,1
1,1505.3,3,1
1,754.18,0,1
1,769.23,0,1
1,806.2,2,1
1,1011.2,3,0
1,832.17,3,1
1,1100.3,2,1
1,933.24,2,1
1,948.23,2,1
1,1115.1,3,1
1,1028.2,2,0
1,1025.3,2,1
1,741.24,3,1
1,811.24,3,1
1,1360.2,2,1
1,1071.2,1,0
1,802.23,2,1
1,734.16,3,0
1,1022.1,3,1
1,1267.2,3,1
1,1061.2,3,1
1,1192.2,2,1
1,724.14,3,1
1,1181.3,1,1
1,939.23,2,1
1,930.19,2,1
1,1010.1,2,1
1,1215.2,3,1
1,1042.2,2,0
1,1332.9,2,1
1,1069.3,3,0
1,823.23,1,1
1,795.15,2,0
1,1313.2,2,0
1,849.16,3,1
1,900.24,3,1
1,1246.2,1,0
1,833.14,2,0
1,1060.2,2,1
1,1248.7,2,1
1,1106.3,3,1
1,803.17,3,1
1,896.23,2,0
1,2537.3,1,1
1,1633.3,2,1
1,765.14,3,1
1,995.22,3,1
1,865.22,2,1
1,1250.3,2,1
1,2013.3,1,0
1,938.24,3,1
1,1218.3,2,1
1,821.22,1,0
1,834.15,2,1
1,790.26,0,1
1,1131.3,1,1
1,820.26,0,1
1,839.23,0,1
1,1042.2,1,1
1,694.24,0,1
1,815.23,2,1
1,883.17,2,1
1,1861.3,1,0
1,816.25,3,1
1,876.25,1,1
1,766.15,1,0
1,1029.3,1,0
1,841.12,2,1
1,724.27,0,1
1,804.16,2,0
1,786.26,3,1
1,1639.3,2,1
1,802.24,1,0
1,903.16,3,1
1,1569.3,2,1
1,895.24,3,0
1,856.22,3,1
1,715.17,0,1
1,787.23,3,1
1,1465.3,1,1
1,931.27,0,1
1,1162.2,1,1
1,1281.2,3,1
1,779.26,3,1
1,993.24,2,1
1,1117.2,2,1
1,926.15,3,1
1,1382.3,2,1
1,1404.3,2,1
1,1682.4,2,1
1,1116.2,2,0
1,908.2,0,1
1,877.22,3,1
1,1288.2,1,1
1,969.25,2,1
1,1351.3,3,1
1,1158.3,1,0
1,837.15,1,0
1,1201.2,1,0
1,1990.3,3,1
1,971.24,3,0
1,1002.2,1,1
1,838.16,1,0
1,5042.5,1,1
1,1142.2,2,1
1,774.19,0,1
1,1315.2,2,0
1,1060.3,2,0
1,999.23,3,1
1,1683.2,1,0
1,750.21,0,1
1,949.24,3,1
1,980.25,2,1
1,722.15,3,1
1,769.19,0,1
1,896.15,1,1
1,713.26,0,1
1,722.17,0,1
1,666.28,2,1
1,724.16,2,1
1,923.28,1,1
1,763.16,3,0
1,659.25,3,1
1,917.24,3,1
1,933.14,1,1
1,724.15,0,1
1,965.19,2,1
1,715.25,0,1
1,723.23,2,1
1,1012.2,1,0
1,880.17,2,1
1,994.24,1,1
1,839.25,1,1
1,883.18,2,1
1,805.26,0,1
1,794.24,2,0
1,759.21,2,1
1,846.18,1,1
1,881.23,2,0
1,746.15,3,1
1,689.27,0,1
1,731.18,3,1
1,699.17,3,1
1,828.26,0,1
1,768.26,3,1
1,927.23,1,1
1,790.14,3,1
1,955.25,1,1
1,1274.2,1,0
1,1452.7,2,0
1,2040.3,2,1
1,876.24,1,1
1,1118.3,1,0
1,958.17,2,0
1,813.27,0,1
1,738.24,3,1
1,1057.3,3,1
1,939.23,1,0
1,851.17,3,1
1,814.28,3,0
1,987.25,1,1
1,1160.2,3,0
1,879.2,0,1
1,865.27,2,1
1,947.26,3,1
1,747.19,3,1
1,1985.2,2,1
1,1071.2,1,1
1,825.24,3,1
1,1326.2,1,1
1,966.16,1,1
1,764.24,3,0
1,946.28,0,1
1,1002.2,1,0
1,1055.3,1,0
1,985.25,2,0
1,864.23,1,0
1,979.17,1,0
1,832.18,0,1
1,980.27,2,1
1,1226.2,2,1
1,958.22,3,1
1,1069.2,2,1
1,782.28,0,1
1,956.27,3,1
1,899.25,3,1
1,788.26,0,1
1,706.24,2,1
1,938.19,2,1
1,801.18,3,1
1,838.16,3,1
1,942.92,1,1
1,785.24,3,1
1,879.2,1,0
1,944.28,3,1
1,736.25,0,1
1,887.25,2,0
1,754.18,1,1
1,937.24,3,1
1,1103.2,2,0
1,1097.2,3,1
1,954.18,2,0
1,1049.2,3,1
1,828.24,0,1
1,896.24,3,1
1,1377.2,1,1
1,896.28,0,1
1,1185.3,1,1
1,886.25,1,0
1,1744.3,1,0
1,784.27,0,1
1,837.25,3,1
1,873.27,1,0
1,987.19,1,0
1,1017.3,3,1
1,957.19,3,1
1,1116.3,1,1
1,1004.2,2,1
1,1033.3,1,1
1,861.29,0,1
1,1000.3,2,1
1,1252.2,2,0
1,800.18,2,1
1,741.22,0,1
1,708.27,3,1
1,757.17,2,1
1,899.15,2,1
1,1004.2,2,1
1,809.24,1,0
1,1070.2,3,1
1,777.25,1,1
1,910.13,1,0
1,1023.3,3,0
1,875.18,2,1
1,1022.4,1,1
1,897.26,3,1
1,754.27,0,1
1,1105.2,1,0
1,979.19,3,1
1,943.25,0,1
1,911.25,1,0
1,1112.2,3,1
1,1065.2,1,0
1,1043.3,2,1
1,830.25,3,1
1,1050.2,1,1
1,901.18,3,1
1,791.16,3,1
1,956.25,3,1
1,994.19,2,0
1,792.19,0,1
1,1021.3,1,1
1,786.28,0,1
1,999.18,2,1
1,797.26,2,0
1,857.26,2,1
1,1156.3,2,1
1,875.16,2,0
1,749.21,0,1
1,996.28,3,1
1,1017.3,2,1
1,790.23,3,1
1,899.23,3,1
1,796.24,3,1
1,688.3,0,1
1,930.23,1,0
1,874.25,1,0
1,923.25,2,1
1,1156.2,1,0
1,1188.2,2,1
1,1186.3,3,1
1,1511.3,3,1
1,1072.3,1,1
1,954.18,1,1
1,913.25,3,1
1,977.27,2,1
1,839.27,3,1
1,1114.2,1,0
1,979.2,1,1
1,1009.3,1,1
1,1350.3,3,1
1,1221.2,2,0
1,2625.3,3,1
1,1181.2,3,0
1,795.27,0,1
1,1112.2,3,1
1,865.17,1,1
1,851.27,2,0
1,1111.3,1,0
1,911.19,2,1
1,800.23,0,1
1,813.25,2,1
1,858.24,3,0
1,1333.3,2,0
1,853.19,3,1
1,736.18,3,1
1,872.26,1,1
1,794.2,0,1
1,1502.2,1,0
1,1384.3,1,1
1,854.24,1,1
1,793.29,3,1
1,1118.3,2,1
1,1038.3,2,0
1,802.24,2,1
1,808.21,3,1
1,788.34,3,1
1,762.26,3,1
1,888.27,2,1
1,1033.2,3,1
1,893.18,3,1
1,919.27,2,0
1,1095.3,2,0
1,777.18,2,1
1,703.19,0,1
1,1032.3,1,0
1,700.29,0,1
1,741.2,3,1
1,892.16,2,1
1,806.25,3,1
1,731.28,0,1
1,955.23,1,1
1,1049.2,2,0
1,893.27,3,1
1,926.26,3,1
1,854.16,3,0
1,968.17,2,1
1,815.29,1,1
1,1092.2,2,1
1,1249.2,3,1
1,941.27,3,1
1,924.28,3,0
1,877.64,3,0
1,958.19,1,1
1,949.25,2,0
1,867.26,1,1
1,1422.3,1,1
1,1146.2,1,1
1,1066.3,3,1
1,1212.3,3,1
1,753.26,2,1
1,823.14,2,0
1,1036.2,1,0
1,1048.2,1,1
1,826.29,0,1
1,1022.2,2,1
1,1066.2,3,0
1,1013.3,1,1
1,826.26,2,1
1,813.19,0,1
1,849.22,2,1
1,788.28,3,1
1,938.24,2,1
1,1226.2,1,1
1,790.16,3,1
1,1114.2,1,1
1,875.27,2,0
